ID,Espacialidades,UF,Gini1991,Gini2000,Gini2010
150746,Sao Joao da Ponta,PA,0.38,0.67,0.51
316240,Sao Joao da Ponte,MG,0.46,0.55,0.48
354920,Sao Joao das Duas Pontes,SP,0.47,0.58,0.36
220990,Sao Joao da Serra,PI,0.49,0.54,0.57
316245,Sao Joao das Missoes,MG,0.47,0.68,0.51
431842,Sao Joao da Urtiga,RS,0.61,0.49,0.4
220995,Sao Joao da Varjota,PI,0.42,0.62,0.57
354925,Sao Joao de Iracema,SP,0.47,0.66,0.37
316250,Sao Joao Del Rei,MG,0.58,0.54,0.52
330510,Sao Joao de Meriti,RJ,0.44,0.45,0.43
150747,Sao Joao de Pirabas,PA,0.52,0.62,0.58
150750,Sao Joao do Araguaia,PA,0.55,0.61,0.55
220997,Sao Joao do Arraial,PI,0.45,0.57,0.55
412490,Sao Joao do Caiua,PR,0.53,0.49,0.44
251400,Sao Joao do Cariri,PB,0.59,0.46,0.53
211102,Sao Joao do Caru,MA,0.51,0.55,0.53
421635,Sao Joao do Itaperiu,SC,0.41,0.53,0.34
412500,Sao Joao do Ivai,PR,0.61,0.48,0.43
231250,Sao Joao do Jaguaribe,CE,0.48,0.56,0.5
316255,Sao Joao do Manhuacu,MG,0.53,0.65,0.57
316257,Sao Joao do Manteninha,MG,0.52,0.5,0.42
421625,Sao Joao do Oeste,SC,0.59,0.46,0.4
316260,Sao Joao do Oriente,MG,0.54,0.5,0.44
316265,Sao Joao do Pacui,MG,0.52,0.49,0.64
211105,Sao Joao do Paraiso,MA,0.51,0.62,0.53
316270,Sao Joao do Paraiso,MG,0.48,0.51,0.44
354930,Sao Joao do Pau D'Alho,SP,0.5,0.43,0.33
221000,Sao Joao do Piaui,PI,0.58,0.61,0.57
431843,Sao Joao do Polesine,RS,0.51,0.56,0.53
250070,Sao Joao do Rio do Peixe,PB,0.56,0.6,0.53
241210,Sao Joao do Sabugi,RN,0.49,0.5,0.47
211107,Sao Joao do Soter,MA,0.42,0.52,0.52
211110,Sao Joao dos Patos,MA,0.51,0.6,0.56
421640,Sao Joao do Sul,SC,0.5,0.48,0.42
251410,Sao Joao do Tigre,PB,0.4,0.63,0.51
412510,Sao Joao do Triunfo,PR,0.57,0.57,0.49
316280,Sao Joao Evangelista,MG,0.62,0.59,0.52
316290,Sao Joao Nepomuceno,MG,0.55,0.5,0.42
261320,Sao Joao,PE,0.49,0.57,0.56
412480,Sao Joao,PR,0.54,0.6,0.43
354940,Sao Joaquim da Barra,SP,0.51,0.53,0.42
316292,Sao Joaquim de Bicas,MG,0.6,0.53,0.44
261330,Sao Joaquim do Monte,PE,0.55,0.53,0.53
421650,Sao Joaquim,SC,0.54,0.56,0.48
412520,Sao Jorge D'Oeste,PR,0.56,0.55,0.47
412530,Sao Jorge do Ivai,PR,0.58,0.53,0.43
412535,Sao Jorge do Patrocinio,PR,0.56,0.53,0.4
431844,Sao Jorge,RS,0.56,0.42,0.39
316294,Sao Jose da Barra,MG,0.45,0.54,0.5
354950,Sao Jose da Bela Vista,SP,0.55,0.47,0.46
412540,Sao Jose da Boa Vista,PR,0.64,0.58,0.43
261340,Sao Jose da Coroa Grande,PE,0.56,0.62,0.58
251420,Sao Jose da Lagoa Tapada,PB,0.66,0.52,0.49
270830,Sao Jose da Laje,AL,0.47,0.6,0.48
316295,Sao Jose da Lapa,MG,0.44,0.46,0.42
316300,Sao Jose da Safira,MG,0.61,0.49,0.47
431845,Sao Jose das Missoes,RS,0.64,0.6,0.43
412545,Sao Jose das Palmeiras,PR,0.55,0.5,0.45
270840,Sao Jose da Tapera,AL,0.53,0.72,0.58
316310,Sao Jose da Varginha,MG,0.43,0.47,0.47
292935,Sao Jose da Vitoria,BA,0.46,0.46,0.45
251430,Sao Jose de Caiana,PB,0.51,0.56,0.44
251440,Sao Jose de Espinharas,PB,0.44,0.48,0.45
241220,Sao Jose de Mipibu,RN,0.51,0.54,0.55
251450,Sao Jose de Piranhas,PB,0.55,0.56,0.5
251455,Sao Jose de Princesa,PB,0.46,0.55,0.45
211120,Sao Jose de Ribamar,MA,0.53,0.59,0.51
330513,Sao Jose de Uba,RJ,0.64,0.59,0.47
316320,Sao Jose do Alegre,MG,0.59,0.54,0.47
354960,Sao Jose do Barreiro,SP,0.59,0.66,0.55
261350,Sao Jose do Belmonte,PE,0.56,0.58,0.54
251460,Sao Jose do Bonfim,PB,0.45,0.44,0.48
251465,Sao Jose do Brejo do Cruz,PB,0.51,0.4,0.46
320480,Sao Jose do Calcado,ES,0.57,0.55,0.51
241230,Sao Jose do Campestre,RN,0.56,0.55,0.5
421670,Sao Jose do Cedro,SC,0.55,0.55,0.48
421680,Sao Jose do Cerrito,SC,0.58,0.59,0.46
316330,Sao Jose do Divino,MG,0.6,0.59,0.56
221005,Sao Jose do Divino,PI,0.36,0.47,0.49
261360,Sao Jose do Egito,PE,0.67,0.58,0.53
316340,Sao Jose do Goiabal,MG,0.56,0.47,0.52
431846,Sao Jose do Herval,RS,0.63,0.59,0.58
431848,Sao Jose do Hortencio,RS,0.36,0.31,0.28
431849,Sao Jose do Inhacora,RS,0.43,0.43,0.36
292937,Sao Jose do Jacuipe,BA,0.46,0.51,0.46
316350,Sao Jose do Jacuri,MG,0.51,0.5,0.49
316360,Sao Jose do Mantimento,MG,0.48,0.59,0.48
431850,Sao Jose do Norte,RS,0.52,0.5,0.43
431860,Sao Jose do Ouro,RS,0.59,0.55,0.55
221010,Sao Jose do Peixe,PI,0.53,0.63,0.57
221020,Sao Jose do Piaui,PI,0.54,0.56,0.43
510729,Sao Jose do Povo,MT,0.52,0.44,0.43
510730,Sao Jose do Rio Claro,MT,0.57,0.58,0.48
354970,Sao Jose do Rio Pardo,SP,0.54,0.52,0.49
354980,Sao Jose do Rio Preto,SP,0.5,0.55,0.5
251470,Sao Jose do Sabugi,PB,0.41,0.45,0.43
431862,Sao Jose dos Ausentes,RS,0.6,0.55,0.48
211125,Sao Jose dos Basilios,MA,0.4,0.49,0.55
354990,Sao Jose dos Campos,SP,0.53,0.56,0.55
251480,Sao Jose dos Cordeiros,PB,0.48,0.49,0.49
241240,Sao Jose do Serido,RN,0.55,0.57,0.43
412550,Sao Jose dos Pinhais,PR,0.49,0.51,0.45
510710,Sao Jose dos Quatro Marcos,MT,0.55,0.48,0.54
251445,Sao Jose dos Ramos,PB,0.45,0.57,0.51
431861,Sao Jose do Sul,RS,0.42,0.39,0.39
330515,Sao Jose do Vale do Rio Preto,RJ,0.53,0.52,0.47
510735,Sao Jose do Xingu,MT,0.62,0.56,0.62
421660,Sao Jose,SC,0.48,0.48,0.44
221030,Sao Juliao,PI,0.53,0.66,0.51
431870,Sao Leopoldo,RS,0.55,0.54,0.53
261370,Sao Lourenco da Mata,PE,0.51,0.54,0.5
354995,Sao Lourenco da Serra,SP,0.5,0.56,0.47
421690,Sao Lourenco do Oeste,SC,0.52,0.54,0.46
221035,Sao Lourenco do Piaui,PI,0.44,0.49,0.47
431880,Sao Lourenco do Sul,RS,0.56,0.52,0.46
316370,Sao Lourenco,MG,0.61,0.63,0.51
421700,Sao Ludgero,SC,0.5,0.54,0.44
522010,Sao Luis de Montes Belos,GO,0.48,0.56,0.48
231260,Sao Luis do Curu,CE,0.52,0.62,0.51
355000,Sao Luis do Paraitinga,SP,0.5,0.53,0.48
221037,Sao Luis do Piaui,PI,0.34,0.53,0.5
270850,Sao Luis do Quitunde,AL,0.47,0.5,0.5
211140,Sao Luis Gonzaga do Maranhao,MA,0.42,0.55,0.55
211130,Sao Luis,MA,0.61,0.65,0.61
522015,Sao Luiz do Norte,GO,0.64,0.5,0.39
431890,Sao Luiz Gonzaga,RS,0.61,0.55,0.5
140060,Sao Luiz,RR,0.64,0.62,0.55
251490,Sao Mamede,PB,0.47,0.55,0.52
412555,Sao Manoel do Parana,PR,0.46,0.46,0.44
355010,Sao Manuel,SP,0.5,0.51,0.45
431900,Sao Marcos,RS,0.5,0.48,0.41
431912,Sao Martinho da Serra,RS,0.47,0.67,0.49
431910,Sao Martinho,RS,0.54,0.53,0.47
421710,Sao Martinho,SC,0.43,0.7,0.38
211150,Sao Mateus do Maranhao,MA,0.44,0.59,0.68
412560,Sao Mateus do Sul,PR,0.61,0.63,0.49
320490,Sao Mateus,ES,0.6,0.61,0.57
355020,Sao Miguel Arcanjo,SP,0.59,0.55,0.57
221038,Sao Miguel da Baixa Grande,PI,0.48,0.47,0.54
421715,Sao Miguel da Boa Vista,SC,0.58,0.54,0.5
292940,Sao Miguel das Matas,BA,0.5,0.49,0.51
431915,Sao Miguel das Missoes,RS,0.62,0.71,0.54
251500,Sao Miguel de Taipu,PB,0.43,0.46,0.49
280700,Sao Miguel do Aleixo,SE,0.49,0.56,0.49
316380,Sao Miguel do Anta,MG,0.63,0.55,0.44
522020,Sao Miguel do Araguaia,GO,0.6,0.6,0.45
221039,Sao Miguel do Fidalgo,PI,0.53,0.62,0.55
241255,Sao Miguel do Gostoso,RN,0.51,0.54,0.51
150760,Sao Miguel do Guama,PA,0.5,0.59,0.53
110032,Sao Miguel do Guapore,RO,0.62,0.53,0.62
412570,Sao Miguel do Iguacu,PR,0.55,0.65,0.54
421720,Sao Miguel do Oeste,SC,0.52,0.51,0.5
522026,Sao Miguel do Passa Quatro,GO,0.46,0.49,0.44
270860,Sao Miguel dos Campos,AL,0.57,0.58,0.51
270870,Sao Miguel dos Milagres,AL,0.44,0.58,0.48
221040,Sao Miguel do Tapuio,PI,0.55,0.54,0.57
172020,Sao Miguel do Tocantins,TO,0.5,0.58,0.56
241250,Sao Miguel,RN,0.56,0.6,0.53
431920,Sao Nicolau,RS,0.66,0.56,0.5
522028,Sao Patricio,GO,0.56,0.54,0.45
431930,Sao Paulo das Missoes,RS,0.53,0.47,0.42
130390,Sao Paulo de Olivenca,AM,0.67,0.69,0.64
241260,Sao Paulo do Potengi,RN,0.51,0.56,0.48
355030,Sao Paulo,SP,0.56,0.61,0.62
211153,Sao Pedro da Agua Branca,MA,0.6,0.54,0.53
330520,Sao Pedro da Aldeia,RJ,0.53,0.52,0.5
510740,Sao Pedro da Cipa,MT,0.46,0.48,0.38
431935,Sao Pedro da Serra,RS,0.56,0.45,0.42
431936,Sao Pedro das Missoes,RS,0.45,0.46,0.48
316390,Sao Pedro da Uniao,MG,0.48,0.49,0.45
421725,Sao Pedro de Alcantara,SC,0.44,0.37,0.41
431937,Sao Pedro do Butia,RS,0.53,0.44,0.46
412575,Sao Pedro do Iguacu,PR,0.49,0.51,0.46
412580,Sao Pedro do Ivai,PR,0.5,0.57,0.4
412590,Sao Pedro do Parana,PR,0.5,0.47,0.4
221050,Sao Pedro do Piaui,PI,0.54,0.57,0.56
211157,Sao Pedro dos Crentes,MA,0.48,0.57,0.51
316400,Sao Pedro dos Ferros,MG,0.54,0.53,0.43
316410,Sao Pedro do Suacui,MG,0.41,0.54,0.48
431940,Sao Pedro do Sul,RS,0.55,0.58,0.48
355050,Sao Pedro do Turvo,SP,0.45,0.48,0.39
241270,Sao Pedro,RN,0.55,0.54,0.52
355040,Sao Pedro,SP,0.5,0.52,0.46
241280,Sao Rafael,RN,0.55,0.54,0.52
211160,Sao Raimundo das Mangabeiras,MA,0.62,0.73,0.55
211163,Sao Raimundo do Doca Bezerra,MA,0.48,0.52,0.54
221060,Sao Raimundo Nonato,PI,0.58,0.54,0.55
211167,Sao Roberto,MA,0.43,0.55,0.54
316420,Sao Romao,MG,0.54,0.62,0.53
316430,Sao Roque de Minas,MG,0.44,0.53,0.45
320495,Sao Roque do Canaa,ES,0.48,0.47,0.43
355060,Sao Roque,SP,0.54,0.6,0.5
172025,Sao Salvador do Tocantins,TO,0.55,0.56,0.61
270880,Sao Sebastiao,AL,0.44,0.63,0.54
412600,Sao Sebastiao da Amoreira,PR,0.53,0.5,0.44
316440,Sao Sebastiao da Bela Vista,MG,0.56,0.43,0.43
150770,Sao Sebastiao da Boa Vista,PA,0.4,0.49,0.54
355080,Sao Sebastiao da Grama,SP,0.58,0.52,0.41
316443,Sao Sebastiao da Vargem Alegre,MG,0.34,0.58,0.42
251510,Sao Sebastiao de Lagoa de Roca,PB,0.59,0.64,0.48
330530,Sao Sebastiao do Alto,RJ,0.55,0.49,0.42
316447,Sao Sebastiao do Anta,MG,0.58,0.45,0.44
431950,Sao Sebastiao do Cai,RS,0.53,0.55,0.44
316450,Sao Sebastiao do Maranhao,MG,0.51,0.59,0.54
316460,Sao Sebastiao do Oeste,MG,0.44,0.48,0.39
316470,Sao Sebastiao do Paraiso,MG,0.54,0.53,0.47
292950,Sao Sebastiao do Passe,BA,0.56,0.54,0.53
316480,Sao Sebastiao do Rio Preto,MG,0.6,0.43,0.5
316490,Sao Sebastiao do Rio Verde,MG,0.57,0.68,0.42
172030,Sao Sebastiao do Tocantins,TO,0.5,0.58,0.55
130395,Sao Sebastiao do Uatuma,AM,0.61,0.54,0.58
251520,Sao Sebastiao do Umbuzeiro,PB,0.41,0.44,0.46
355070,Sao Sebastiao,SP,0.51,0.55,0.49
431960,Sao Sepe,RS,0.59,0.55,0.51
522040,Sao Simao,GO,0.47,0.57,0.55
355090,Sao Simao,SP,0.56,0.53,0.45
316520,Sao Thome das Letras,MG,0.56,0.54,0.4
316500,Sao Tiago,MG,0.55,0.5,0.44
316510,Sao Tomas de Aquino,MG,0.47,0.46,0.43
412610,Sao Tome,PR,0.54,0.53,0.38
241290,Sao Tome,RN,0.5,0.59,0.49
431971,Sao Valentim do Sul,RS,0.46,0.48,0.45
431970,Sao Valentim,RS,0.71,0.55,0.53
431973,Sao Valerio do Sul,RS,0.55,0.6,0.57
172049,Sao Valerio da Natividade,TO,0.5,0.61,0.56
431975,Sao Vendelino,RS,0.5,0.38,0.29
316530,Sao Vicente de Minas,MG,0.64,0.59,0.53
431980,Sao Vicente do Sul,RS,0.68,0.66,0.52
211170,Sao Vicente Ferrer,MA,0.49,0.58,0.62
261380,Sao Vicente Ferrer,PE,0.58,0.56,0.56
241300,Sao Vicente,RN,0.5,0.55,0.52
355100,Sao Vicente,SP,0.49,0.5,0.47
292960,Sapeacu,BA,0.52,0.55,0.58
251530,Sape,PB,0.49,0.51,0.5
510787,Sapezal,MT,0.41,0.47,0.47
431990,Sapiranga,RS,0.43,0.47,0.41
412620,Sapopema,PR,0.53,0.48,0.58
432000,Sapucaia do Sul,RS,0.45,0.45,0.44
150775,Sapucaia,PA,0.56,0.47,0.52
330540,Sapucaia,RJ,0.54,0.55,0.5
316540,Sapucai-Mirim,MG,0.46,0.51,0.44
330550,Saquarema,RJ,0.61,0.54,0.52
412625,Sarandi,PR,0.4,0.41,0.35
432010,Sarandi,RS,0.53,0.55,0.52
355110,Sarapui,SP,0.51,0.62,0.52
316550,Sardoa,MG,0.59,0.58,0.5
355120,Sarutaia,SP,0.6,0.48,0.44
316553,Sarzedo,MG,0.58,0.44,0.46
292970,Satiro Dias,BA,0.43,0.59,0.54
270890,Satuba,AL,0.49,0.54,0.52
211172,Satubinha,MA,0.37,0.58,0.58
292975,Saubara,BA,0.54,0.45,0.49
412627,Saudade do Iguacu,PR,0.47,0.71,0.47
421730,Saudades,SC,0.47,0.5,0.33
292980,Saude,BA,0.47,0.57,0.55
421740,Schroeder,SC,0.36,0.57,0.34
292990,Seabra,BA,0.54,0.62,0.57
421750,Seara,SC,0.52,0.5,0.51
355130,Sebastianopolis do Sul,SP,0.64,0.4,0.42
221062,Sebastiao Barros,PI,0.49,0.41,0.59
293000,Sebastiao Laranjeiras,BA,0.69,0.53,0.46
221063,Sebastiao Leal,PI,0.59,0.45,0.58
432020,Seberi,RS,0.59,0.57,0.52
432023,Sede Nova,RS,0.61,0.51,0.56
432026,Segredo,RS,0.52,0.51,0.48
432030,Selbach,RS,0.45,0.69,0.47
500780,Selviria,MS,0.59,0.53,0.44
316556,Sem-Peixe,MG,0.51,0.53,0.44
211174,Senador Alexandre Costa,MA,0.5,0.52,0.51
316557,Senador Amaral,MG,0.42,0.61,0.45
522045,Senador Canedo,GO,0.41,0.44,0.43
316560,Senador Cortes,MG,0.49,0.44,0.58
241310,Senador Eloi de Souza,RN,0.44,0.55,0.5
316570,Senador Firmino,MG,0.61,0.49,0.43
241320,Senador Georgino Avelino,RN,0.53,0.48,0.43
120045,Senador Guiomard,AC,0.56,0.56,0.55
316580,Senador Jose Bento,MG,0.49,0.52,0.4
150780,Senador Jose Porfirio,PA,0.66,0.59,0.54
211176,Senador La Rocque,MA,0.47,0.51,0.53
316590,Senador Modestino Goncalves,MG,0.5,0.67,0.43
231270,Senador Pompeu,CE,0.65,0.6,0.51
270895,Senador Rui Palmeira,AL,0.47,0.68,0.55
231280,Senador Sa,CE,0.38,0.59,0.52
432032,Senador Salgado Filho,RS,0.56,0.5,0.42
120050,Sena Madureira,AC,0.61,0.62,0.54
412630,Senges,PR,0.58,0.72,0.51
316600,Senhora de Oliveira,MG,0.52,0.51,0.45
316610,Senhora do Porto,MG,0.51,0.56,0.47
316620,Senhora dos Remedios,MG,0.47,0.56,0.43
293010,Senhor do Bonfim,BA,0.63,0.65,0.57
432035,Sentinela do Sul,RS,0.53,0.5,0.47
293020,Sento Se,BA,0.63,0.57,0.53
432040,Serafina Correa,RS,0.46,0.47,0.36
316630,Sericita,MG,0.62,0.65,0.45
251540,Serido,PB,0.46,0.54,0.47
110150,Seringueiras,RO,0.69,0.56,0.63
432045,Serio,RS,0.47,0.43,0.37
316640,Seritinga,MG,0.5,0.44,0.42
330555,Seropedica,RJ,0.51,0.54,0.47
421755,Serra Alta,SC,0.49,0.43,0.41
316650,Serra Azul de Minas,MG,0.59,0.58,0.54
355140,Serra Azul,SP,0.4,0.49,0.45
251550,Serra Branca,PB,0.61,0.53,0.48
251560,Serra da Raiz,PB,0.49,0.44,0.5
316660,Serra da Saudade,MG,0.35,0.57,0.38
241330,Serra de Sao Bento,RN,0.55,0.59,0.53
241335,Serra do Mel,RN,0.46,0.45,0.5
160005,Serra do Navio,AP,0.55,0.66,0.6
293015,Serra do Ramalho,BA,0.56,0.63,0.53
316670,Serra dos Aimores,MG,0.59,0.54,0.56
316680,Serra do Salitre,MG,0.52,0.54,0.53
293030,Serra Dourada,BA,0.46,0.6,0.51
320500,Serra,ES,0.5,0.52,0.47
251570,Serra Grande,PB,0.52,0.57,0.47
355150,Serrana,SP,0.44,0.43,0.37
241340,Serra Negra do Norte,RN,0.55,0.5,0.42
355160,Serra Negra,SP,0.54,0.55,0.48
316690,Serrania,MG,0.52,0.46,0.44
211178,Serrano do Maranhao,MA,0.5,0.48,0.59
316695,Serranopolis de Minas,MG,0.39,0.43,0.54
412635,Serranopolis do Iguacu,PR,0.57,0.64,0.5
522050,Serranopolis,GO,0.51,0.6,0.48
316700,Serranos,MG,0.46,0.48,0.5
510788,Serra Nova Dourada,MT,0.64,0.74,0.44
293040,Serra Preta,BA,0.46,0.53,0.48
251580,Serra Redonda,PB,0.49,0.48,0.48
251590,Serraria,PB,0.57,0.57,0.5
261390,Serra Talhada,PE,0.62,0.58,0.56
293050,Serrinha,BA,0.59,0.59,0.55
241355,Serrinha dos Pintos,RN,0.53,0.64,0.5
241350,Serrinha,RN,0.47,0.67,0.52
261400,Serrita,PE,0.59,0.53,0.56
293060,Serrolandia,BA,0.52,0.6,0.5
316710,Serro,MG,0.63,0.67,0.65
412640,Sertaneja,PR,0.63,0.57,0.53
261410,Sertania,PE,0.51,0.61,0.6
412650,Sertanopolis,PR,0.56,0.62,0.43
432050,Sertao,RS,0.51,0.52,0.46
432055,Sertao Santana,RS,0.46,0.56,0.6
251593,Sertaozinho,PB,0.36,0.47,0.46
355170,Sertaozinho,SP,0.5,0.52,0.46
355180,Sete Barras,SP,0.56,0.57,0.5
432057,Sete de Setembro,RS,0.5,0.5,0.47
316720,Sete Lagoas,MG,0.56,0.57,0.53
500770,Sete Quedas,MS,0.54,0.63,0.54
316555,Setubinha,MG,0.51,0.54,0.55
432060,Severiano de Almeida,RS,0.46,0.47,0.43
241360,Severiano Melo,RN,0.39,0.53,0.52
355190,Severinia,SP,0.59,0.5,0.41
421760,Sideropolis,SC,0.46,0.46,0.4
500790,Sidrolandia,MS,0.59,0.64,0.57
221065,Sigefredo Pacheco,PI,0.5,0.47,0.51
330560,Silva Jardim,RJ,0.54,0.55,0.49
522060,Silvania,GO,0.62,0.56,0.51
172065,Silvanopolis,TO,0.61,0.56,0.56
432065,Silveira Martins,RS,0.56,0.53,0.5
316730,Silveirania,MG,0.54,0.48,0.4
355200,Silveiras,SP,0.6,0.6,0.48
130400,Silves,AM,0.47,0.59,0.56
316740,Silvianopolis,MG,0.53,0.51,0.47
280710,Simao Dias,SE,0.48,0.52,0.49
316750,Simao Pereira,MG,0.44,0.5,0.5
293070,Simoes Filho,BA,0.52,0.57,0.5
221070,Simoes,PI,0.64,0.57,0.51
522068,Simolandia,GO,0.45,0.64,0.47
316760,Simonesia,MG,0.51,0.56,0.5
221080,Simplicio Mendes,PI,0.7,0.61,0.57
432067,Sinimbu,RS,0.49,0.51,0.48
510790,Sinop,MT,0.56,0.55,0.49
412660,Siqueira Campos,PR,0.57,0.51,0.49
261420,Sirinhaem,PE,0.55,0.54,0.44
280720,Siriri,SE,0.49,0.55,0.47
522070,Sitio D'Abadia,GO,0.59,0.6,0.56
293075,Sitio do Mato,BA,0.4,0.57,0.59
293076,Sitio do Quinto,BA,0.51,0.6,0.55
172080,Sitio Novo do Tocantins,TO,0.47,0.63,0.56
211180,Sitio Novo,MA,0.6,0.58,0.59
241370,Sitio Novo,RN,0.52,0.59,0.46
293077,Sobradinho,BA,0.68,0.57,0.49
432070,Sobradinho,RS,0.6,0.57,0.5
251597,Sobrado,PB,0.43,0.52,0.49
231290,Sobral,CE,0.59,0.62,0.56
316770,Sobralia,MG,0.57,0.49,0.47
221090,Socorro do Piaui,PI,0.54,0.56,0.57
355210,Socorro,SP,0.49,0.49,0.44
251600,Solanea,PB,0.63,0.61,0.56
316780,Soledade de Minas,MG,0.55,0.44,0.46
251610,Soledade,PB,0.53,0.58,0.51
432080,Soledade,RS,0.61,0.57,0.52
261440,Solidao,PE,0.53,0.64,0.56
231300,Solonopole,CE,0.57,0.5,0.51
421770,Sombrio,SC,0.45,0.54,0.4
500793,Sonora,MS,0.5,0.64,0.5
320501,Sooretama,ES,0.43,0.54,0.5
355220,Sorocaba,SP,0.51,0.55,0.52
510792,Sorriso,MT,0.55,0.62,0.54
251615,Sossego,PB,0.4,0.46,0.5
150790,Soure,PA,0.64,0.6,0.52
251620,Sousa,PB,0.56,0.57,0.54
293080,Souto Soares,BA,0.53,0.58,0.54
211190,Sucupira do Norte,MA,0.5,0.58,0.59
211195,Sucupira do Riachao,MA,0.38,0.54,0.51
172085,Sucupira,TO,0.5,0.58,0.5
355230,Sud Mennucci,SP,0.53,0.53,0.54
421775,Sul Brasil,SC,0.53,0.55,0.45
412665,Sulina,PR,0.49,0.6,0.47
355240,Sumare,SP,0.43,0.45,0.45
251630,Sume,PB,0.49,0.53,0.5
330570,Sumidouro,RJ,0.57,0.54,0.47
261450,Surubim,PE,0.52,0.58,0.52
221093,Sussuapara,PI,0.51,0.48,0.46
355255,Suzanapolis,SP,0.6,0.48,0.41
355250,Suzano,SP,0.5,0.55,0.47
432085,Tabai,RS,0.47,0.44,0.41
510794,Tabapora,MT,0.44,0.75,0.44
355260,Tabapua,SP,0.54,0.49,0.4
130406,Tabatinga,AM,0.56,0.63,0.65
355270,Tabatinga,SP,0.48,0.54,0.4
261460,Tabira,PE,0.63,0.58,0.51
355280,Taboao da Serra,SP,0.45,0.51,0.47
293090,Tabocas do Brejo Velho,BA,0.47,0.59,0.54
241380,Taboleiro Grande,RN,0.56,0.38,0.48
231310,Tabuleiro do Norte,CE,0.54,0.56,0.53
316790,Tabuleiro,MG,0.51,0.54,0.45
261470,Tacaimbo,PE,0.49,0.51,0.5
261480,Tacaratu,PE,0.58,0.59,0.49
355290,Taciba,SP,0.43,0.54,0.38
251640,Campo de Santana,PB,0.62,0.58,0.49
500795,Tacuru,MS,0.54,0.5,0.6
355300,Taguai,SP,0.52,0.5,0.37
172090,Taguatinga,TO,0.6,0.65,0.64
355310,Taiacu,SP,0.41,0.51,0.41
150795,Tailandia,PA,0.62,0.61,0.52
316800,Taiobeiras,MG,0.58,0.59,0.51
421780,Taio,SC,0.53,0.53,0.43
172093,Taipas do Tocantins,TO,0.45,0.51,0.55
241390,Taipu,RN,0.48,0.61,0.45
355320,Taiuva,SP,0.5,0.54,0.42
172097,Talisma,TO,0.63,0.69,0.48
261485,Tamandare,PE,0.52,0.6,0.55
412667,Tamarana,PR,0.73,0.56,0.47
355330,Tambau,SP,0.45,0.48,0.45
412670,Tamboara,PR,0.49,0.45,0.34
231320,Tamboril,CE,0.48,0.58,0.52
221095,Tamboril do Piaui,PI,0.64,0.43,0.54
355340,Tanabi,SP,0.5,0.52,0.42
510795,Tangara da Serra,MT,0.58,0.59,0.55
241400,Tangara,RN,0.58,0.52,0.52
421790,Tangara,SC,0.61,0.55,0.46
330575,Tangua,RJ,0.44,0.45,0.42
293100,Tanhacu,BA,0.6,0.57,0.5
270900,Tanque D'Arca,AL,0.45,0.63,0.5
221097,Tanque do Piaui,PI,0.45,0.55,0.48
293105,Tanque Novo,BA,0.71,0.54,0.6
293110,Tanquinho,BA,0.52,0.59,0.48
316805,Taparuba,MG,0.43,0.52,0.39
130410,Tapaua,AM,0.42,0.61,0.6
412680,Tapejara,PR,0.5,0.49,0.39
432090,Tapejara,RS,0.55,0.51,0.44
432100,Tapera,RS,0.56,0.56,0.45
293120,Taperoa,BA,0.57,0.59,0.53
251650,Taperoa,PB,0.52,0.53,0.48
432110,Tapes,RS,0.6,0.6,0.51
316820,Tapirai,MG,0.44,0.42,0.45
355350,Tapirai,SP,0.49,0.57,0.44
316810,Tapira,MG,0.5,0.46,0.54
293130,Tapiramuta,BA,0.46,0.51,0.61
412690,Tapira,PR,0.54,0.5,0.42
355360,Tapiratiba,SP,0.39,0.5,0.4
510800,Tapurah,MT,0.51,0.66,0.49
316830,Taquaracu de Minas,MG,0.65,0.51,0.45
522100,Taquaral de Goias,GO,0.46,0.66,0.43
355365,Taquaral,SP,0.7,0.45,0.51
270910,Taquarana,AL,0.47,0.6,0.51
432120,Taquara,RS,0.52,0.53,0.5
432130,Taquari,RS,0.5,0.48,0.5
261500,Taquaritinga do Norte,PE,0.53,0.52,0.42
355370,Taquaritinga,SP,0.51,0.54,0.46
355380,Taquarituba,SP,0.58,0.58,0.48
355385,Taquarivai,SP,0.41,0.62,0.43
432132,Taquarucu do Sul,RS,0.64,0.56,0.53
500797,Taquarussu,MS,0.59,0.51,0.42
355390,Tarabai,SP,0.45,0.45,0.4
120060,Tarauaca,AC,0.57,0.67,0.65
231325,Tarrafas,CE,0.52,0.64,0.54
160070,Tartarugalzinho,AP,0.65,0.61,0.65
355395,Taruma,SP,0.36,0.48,0.54
316840,Tarumirim,MG,0.6,0.61,0.47
211200,Tasso Fragoso,MA,0.55,0.54,0.58
355400,Tatui,SP,0.47,0.52,0.47
231330,Taua,CE,0.61,0.61,0.57
355410,Taubate,SP,0.54,0.57,0.51
251660,Tavares,PB,0.59,0.49,0.52
432135,Tavares,RS,0.61,0.59,0.42
130420,Tefe,AM,0.53,0.57,0.62
293135,Teixeira de Freitas,BA,0.61,0.62,0.53
251670,Teixeira,PB,0.5,0.61,0.55
316850,Teixeiras,MG,0.54,0.59,0.55
412700,Teixeira Soares,PR,0.61,0.56,0.51
110155,Teixeiropolis,RO,0.5,0.53,0.43
231335,Tejucuoca,CE,0.49,0.7,0.52
355420,Tejupa,SP,0.47,0.57,0.48
412710,Telemaco Borba,PR,0.52,0.57,0.49
280730,Telha,SE,0.42,0.56,0.48
