codigo,Espacialidades,UF,ESPVIDA1991,MORT1991,ESPVIDA2000,MORT12000,ESPVIDA2010,MORT12010
431303,Nova Esperanca do Sul,RS,71.48,19.16,73.3,16.6,75.89,11.6
431306,Nova Hartz,RS,71.24,25.11,72.53,17.9,75.14,12.6
431308,Nova Padua,RS,64.41,15.29,75.51,13.1,76.11,11.3
431310,Nova Palma,RS,68.28,17.87,74.89,14,75.44,12.2
431320,Nova Petropolis,RS,67.23,14.6,76.11,12.3,78.38,9.3
431330,Nova Prata,RS,66.94,17.5,73.85,15.7,75.36,13.1
431333,Nova Ramada,RS,71.48,23.2,71.94,19,75.84,12.4
431335,Nova Roma do Sul,RS,62.14,19.8,74.63,14.4,76.06,12.1
431337,Nova Santa Rita,RS,68.43,25.99,70.77,21.2,76.2,11.2
431339,Novo Cabrais,RS,72.45,27.87,71.6,19.6,76.12,11.3
431340,Novo Hamburgo,RS,71.24,21.49,74.38,14.8,76.11,12.26
431342,Novo Machado,RS,67.68,20.67,71.6,19.6,72.74,16
431344,Novo Tiradentes,RS,71.38,25.4,70.42,21.9,73.3,15.2
431346,Novo Xingu,RS,65.19,19.08,73.17,16.8,76,11.4
431349,Novo Barreiro,RS,66.16,21.91,70.75,21.2,73.45,15
431350,Osorio,RS,68.28,14.6,74.85,14.1,76.18,12
431360,Paim Filho,RS,72.45,23.22,71.26,20.2,77.17,10
431365,Palmares do Sul,RS,69.44,18.6,72.56,17.8,76.12,11.3
431370,Palmeira das Missoes,RS,69.78,19.2,72.33,18.2,74.83,13
431380,Palmitinho,RS,64.14,25.4,71.3,20.1,75.13,12.6
431390,Panambi,RS,68.63,17.64,74.86,14.1,75.9,13.47
431395,Pantano Grande,RS,72.96,26.74,69.16,24.5,73.93,14.2
431400,Parai,RS,71.93,15.55,74.2,15.1,76.97,11
431402,Paraiso do Sul,RS,66.9,26.74,71.01,20.7,74.84,13
431403,Pareci Novo,RS,65.46,15.55,75.47,13.2,76.12,11.3
431405,Parobe,RS,63.9,17.9,74.11,15.3,78.18,8.9
431406,Passa Sete,RS,71.39,29.24,71.55,19.7,71.94,17.3
431407,Passo do Sobrado,RS,65.19,20.59,71.89,19,76.04,11.4
431410,Passo Fundo,RS,66.9,23.63,73.17,16.8,75.95,11.73
431413,Paulo Bento,RS,62.24,17.51,73.65,16,76.49,10.8
431415,Paverama,RS,65.46,18.68,72.55,17.9,75.42,12.2
431417,Pedras Altas,RS,71.93,28.37,70.91,20.9,74.19,13.9
431420,Pedro Osorio,RS,67.68,27.33,69.73,23.3,74.76,13.1
431430,Pejucara,RS,72.96,23.2,71.4,20,77.03,10.2
431440,Pelotas,RS,67.98,21,72.74,19.09,75.64,12.39
431442,Picada Cafe,RS,66.02,22.2,71.38,20,75.5,12.1
431445,Pinhal,RS,67.68,23.51,72.53,17.9,76.12,11.3
431446,Pinhal da Serra,RS,65.46,25.25,72.09,18.7,75.1,12.6
431447,Pinhal Grande,RS,64.38,25.84,69.22,24.4,73.25,15.2
431449,Pinheirinho do Vale,RS,68.63,24.64,69.85,23,74.65,13.2
431450,Pinheiro Machado,RS,68.07,28.37,72.39,18.1,75.73,11.8
431455,Pirapo,RS,65.19,28.66,69.26,24.3,74.46,13.5
431460,Piratini,RS,70.71,23.22,70.91,20.9,74.24,13.8
431470,Planalto,RS,70.1,26.34,69.2,24.4,73.41,15
431475,Poco das Antas,RS,66.94,18.6,72.59,17.8,77.63,9.5
431477,Pontao,RS,68.79,28.04,72.48,18,76.86,10.4
431478,Ponte Preta,RS,66.54,19.2,72.61,17.7,77.44,9.7
431480,Portao,RS,66.94,24.02,72.34,18.2,76.37,11
431490,Porto Alegre,RS,71.49,21.12,73.65,16.04,76.42,11.6
431500,Porto Lucena,RS,72.61,25.4,72.14,18.6,74.62,13.3
431505,Porto Maua,RS,69.37,21.07,71.6,19.6,74.87,12.9
431507,Porto Vera Cruz,RS,71.49,21.78,71.6,19.6,74.61,13.3
431510,Porto Xavier,RS,71.39,19.55,73.08,17,77.53,9.6
431513,Pouso Novo,RS,70.91,16.45,75.37,13.3,75.68,11.8
431514,Presidente Lucena,RS,70.05,17.51,76.11,12.3,78.12,8.9
431515,Progresso,RS,68.16,30.05,71.18,20.4,76.66,10.6
431517,Protasio Alves,RS,68.28,20.16,74.86,14.1,75.36,13.1
431520,Putinga,RS,71.84,21.21,71.63,19.5,77.39,9.8
431530,Quarai,RS,67.23,24.07,72.55,17.9,76.14,11.3
431531,Quatro Irmaos,RS,66.94,25.36,71.51,19.7,74.98,12.8
431532,Quevedos,RS,69.71,24.48,69.59,23.6,74.45,13.5
431535,Quinze de Novembro,RS,68.56,21.26,73.57,16.1,75.48,12.1
431540,Redentora,RS,71.39,39.69,66.59,30.5,72.52,16.4
431545,Relvado,RS,62.14,24.01,71.18,20.4,77.05,10.2
431550,Restinga Seca,RS,71.38,26.09,70.16,22.4,74.7,13.2
431555,Rio dos Indios,RS,65.46,25.11,71.57,19.6,73.21,15.3
431560,Rio Grande,RS,62.88,23.63,73.21,14.14,76.66,10.6
431570,Rio Pardo,RS,63.9,26.74,72.51,17.9,75.75,11.8
431575,Riozinho,RS,63.74,17.9,76.19,12.2,78.11,9
431580,Roca Sales,RS,64.41,19.8,72.02,18.8,76.15,11.2
431590,Rodeio Bonito,RS,67.98,19.08,72.55,17.9,75.53,12
431595,Rolador,RS,61.86,19.8,72.28,18.3,75.06,12.7
431600,Rolante,RS,69.37,22.2,71.14,20.4,74.8,13
431610,Ronda Alta,RS,66.83,21.86,72.19,18.5,77.03,10.2
431620,Rondinha,RS,64.41,19.08,72.78,17.5,75.53,12
431630,Roque Gonzales,RS,66.83,23.67,71.16,20.4,75.55,12
431640,Rosario do Sul,RS,69.25,24.07,72.56,17.8,75.47,12.1
431642,Sagrada Familia,RS,69.78,24.29,70.91,20.9,71.9,17.4
431643,Saldanha Marinho,RS,64,21.21,74.87,14.1,75.48,12.1
431645,Salto do Jacui,RS,63.9,27.87,71.5,19.8,75.23,12.4
431647,Salvador das Missoes,RS,63.74,24.76,72.49,18,76.04,11.4
431650,Salvador do Sul,RS,64,17.68,75.21,13.6,75.57,12.8
431660,Sananduva,RS,70.91,19.2,72.57,17.8,75.55,12.8
431670,Santa Barbara do Sul,RS,66.4,33.34,72.63,17.7,75.48,12.1
431673,Santa Cecilia do Sul,RS,69.22,21.86,74.66,15.41,75.34,13.1
431675,Santa Clara do Sul,RS,66.02,18.1,73.61,16.1,75.57,12.8
431680,Santa Cruz do Sul,RS,63.74,21.46,74.18,15.1,76.1,11.76
431690,Santa Maria,RS,70.91,18.43,74.66,15.41,75.89,11.6
431695,Santa Maria do Herval,RS,66.54,22.2,71.26,20.2,75.77,11.7
431697,Santa Margarida do Sul,RS,70.61,17.9,75.78,12.7,77.22,10
431700,Santana da Boa Vista,RS,72.45,25.6,70.91,20.9,73.13,15.4
431710,Sant'Ana do Livramento,RS,72.61,25.25,72.54,17.9,75.77,11.7
431720,Santa Rosa,RS,66.16,19.8,75.34,13.4,77.25,9.53
431725,Santa Tereza,RS,70.5,15.52,75.58,13,76.17,11.2
431730,Santa Vitoria do Palmar,RS,67.23,31.42,70.96,20.8,76.66,10.6
431740,Santiago,RS,69.51,17.22,75.07,13.8,77.93,9.37
431750,Santo Angelo,RS,66.72,18.89,73.82,15.7,76.78,10.87
431755,Santo Antonio do Palma,RS,66.83,17.9,75.63,13,76.15,11.2
431760,Santo Antonio da Patrulha,RS,65.69,19.45,72.06,18.7,76.97,10.3
431770,Santo Antonio das Missoes,RS,63.35,24.64,69.85,23,75.1,12.6
431775,Santo Antonio do Planalto,RS,64.96,17.28,76.5,11.7,78.11,9
431780,Santo Augusto,RS,68.43,26.23,73.05,17,75.42,12.2
431790,Santo Cristo,RS,65.91,21.21,71.09,20.5,74.2,13.8
431795,Santo Expedito do Sul,RS,65.91,23.63,72.4,18.1,76.15,11.3
431800,Sao Borja,RS,60.93,18.6,72.62,17.7,76.61,10.7
431805,Sao Domingos do Sul,RS,63.56,19.01,74.82,14.2,75.33,13.1
431810,Sao Francisco de Assis,RS,67.43,23.15,71.54,19.7,74.1,14
431820,Sao Francisco de Paula,RS,65.59,29.63,71.67,19.4,76.57,10.7
431830,Sao Gabriel,RS,64.27,19.16,72.26,18.4,74.31,13.7
431840,Sao Jeronimo,RS,65.15,23.22,70.2,22.3,74.34,13.7
431842,Sao Joao da Urtiga,RS,66.13,21.21,71.28,20.2,74.67,13.2
431843,Sao Joao do Polesine,RS,64.99,23.22,71,20.7,75.84,12.4
431844,Sao Jorge,RS,62.64,23.22,70.98,20.8,75.73,12.6
431845,Sao Jose das Missoes,RS,61.99,24.48,70.38,21.9,71.9,17.4
431846,Sao Jose do Herval,RS,62.29,21.25,71.63,19.5,75.8,11.7
431848,Sao Jose do Hortencio,RS,64.07,18.85,72.57,17.8,74.46,13.5
431849,Sao Jose do Inhacora,RS,63.56,19.11,72.6,17.8,74.29,13.7
431850,Sao Jose do Norte,RS,63.66,39.15,68.39,26.2,72.52,16.4
431860,Sao Jose do Ouro,RS,66.14,26.14,71.28,20.2,75.73,11.8
431861,Sao Jose do Sul,RS,63.23,21.21,72.69,17.6,75.14,13.4
431862,Sao Jose dos Ausentes,RS,63.23,28.38,71.61,19.6,73.05,15.6
431870,Sao Leopoldo,RS,69.95,23.9,73.35,14.21,76.65,10.09
431880,Sao Lourenco do Sul,RS,69.61,21,72.39,18.1,75.95,11.5
431890,Sao Luiz Gonzaga,RS,66.17,25.83,70.84,21,76.31,11.1
431900,Sao Marcos,RS,64.85,17.73,75.07,13.8,76.31,11.1
431910,Sao Martinho,RS,64.51,23.22,70.53,21.6,74.78,13.1
431912,Sao Martinho da Serra,RS,61.69,18.85,73.17,16.8,75.89,11.6
431915,Sao Miguel das Missoes,RS,66.4,30.56,71.3,20.2,74.26,13.8
431920,Sao Nicolau,RS,63.23,27.1,68.98,24.9,71.69,17.7
431930,Sao Paulo das Missoes,RS,63.56,23.67,71.55,19.7,74.52,13.4
431935,Sao Pedro da Serra,RS,66.89,18.6,72.57,17.8,76.03,11.4
431936,Sao Pedro das Missoes,RS,61.78,24.48,70.91,20.9,73.26,15.2
431937,Sao Pedro do Butia,RS,66.56,19.36,72.6,17.8,75.55,12
431940,Sao Pedro do Sul,RS,65.79,27.1,69.22,24.4,74.45,13.5
431950,Sao Sebastiao do Cai,RS,66.13,19.91,75.2,13.6,76.11,12.1
431960,Sao Sepe,RS,61.78,23.63,72.68,17.6,77.23,10
431970,Sao Valentim,RS,64.51,21.91,71.51,19.7,74.18,13.9
431971,Sao Valentim do Sul,RS,67.61,17.9,75.42,13.2,75.9,12.3
431973,Sao Valerio do Sul,RS,66.96,23.87,71.61,19.6,73.97,14.2
431975,Sao Vendelino,RS,61.34,15.92,75.42,13.3,76.14,11.3
431980,Sao Vicente do Sul,RS,63.56,18.85,72.51,17.9,74.86,12.9
431990,Sapiranga,RS,63.23,20.95,71.65,19.5,74.93,12.8
432000,Sapucaia do Sul,RS,63.06,19.43,72.45,18,75.65,11.9
432010,Sarandi,RS,70.68,17.22,74.26,15,76.5,11.6
432020,Seberi,RS,65.05,21.25,72.66,17.7,76.91,10.3
432023,Sede Nova,RS,63.19,18.66,72.56,17.8,78.13,8.9
432026,Segredo,RS,63.31,30.69,68.71,25.5,73.63,14.7
432030,Selbach,RS,70.04,22.25,74.89,14,75.47,12.9
432032,Senador Salgado Filho,RS,62.21,23.22,71.1,20.5,74.02,14.1
432035,Sentinela do Sul,RS,66.64,25.11,71.56,19.7,74.57,13.3
432040,Serafina Correa,RS,63.23,19.16,73.31,16.6,75.56,12.8
432045,Serio,RS,67.43,22.2,71.87,19.1,75.82,11.7
432050,Sertao,RS,60.92,18.89,74.82,14.2,75.23,13.2
432055,Sertao Santana,RS,67.97,32.12,70.61,21.5,74.94,12.8
432057,Sete de Setembro,RS,66.13,23.67,71.76,19.3,73.57,14.8
432060,Severiano de Almeida,RS,65.57,19.2,73.65,16,76.66,10.6
432065,Silveira Martins,RS,63.31,17.87,75.52,13.1,76.14,11.3
432067,Sinimbu,RS,60.92,25.38,69.87,23,72.5,16.4
432070,Sobradinho,RS,60.89,27.39,71.2,20.3,76.66,10.6
432080,Soledade,RS,61.69,21.21,71.13,20.5,76.66,10.6
432085,Tabai,RS,63.94,28.18,69.74,23.2,75.05,12.7
432090,Tapejara,RS,63.06,25.11,72.99,17.1,75.23,13.2
432100,Tapera,RS,62.58,25.71,71.86,19.1,75.07,13.5
432110,Tapes,RS,66.39,24.07,71.84,19.1,76.69,10.6
432120,Taquara,RS,64.68,14.6,74.96,13.9,77.82,9.15
432130,Taquari,RS,64.68,24.86,72.94,17.2,75.95,11.5
432132,Taquarucu do Sul,RS,71.15,21.25,72.62,17.7,74.8,13
432135,Tavares,RS,63.56,19.91,72.06,18.7,74.69,13.2
432140,Tenente Portela,RS,66.17,24.48,69.91,22.9,74.81,13
432143,Terra de Areia,RS,66.17,23.22,71.54,19.7,74.75,13.1
432145,Teutonia,RS,66.4,19.55,74.23,15.1,76.31,11.8
432146,Tio Hugo,RS,61.3,22.25,71.86,19.1,75.69,11.8
432147,Tiradentes do Sul,RS,66.52,21.26,71.99,18.9,73.92,14.3
432149,Toropi,RS,66.39,26.52,70.06,22.6,74.34,13.6
432150,Torres,RS,64.96,19.8,75.78,12.7,76.73,11.3
432160,Tramandai,RS,65.16,24.07,72.82,17.4,75.51,12.1
432162,Travesseiro,RS,63.56,27.1,69.79,23.2,75.32,12.3
432163,Tres Arroios,RS,60.04,17.51,75.57,13,76.08,11.4
432166,Tres Cachoeiras,RS,61.78,19.91,72.59,17.8,75.82,11.7
432170,Tres Coroas,RS,66.96,24.48,69.97,22.8,74.75,13.1
432180,Tres de Maio,RS,62.2,19.16,73.04,17,75.02,13.5
432183,Tres Forquilhas,RS,68.24,23.89,70.43,21.8,73.8,14.4
432185,Tres Palmeiras,RS,67.3,21.25,72.56,17.8,74.92,12.9
432190,Tres Passos,RS,62.31,18.66,75.77,12.7,76.47,10.9
432195,Trindade do Sul,RS,63.76,21.21,71.11,20.5,72.19,16.9
432200,Triunfo,RS,63.13,25.29,71.65,19.5,77.35,9.8
432210,Tucunduva,RS,63.84,19.11,72.56,17.8,73.95,14.2
432215,Tunas,RS,68.57,31.57,69.9,22.9,72.61,16.2
432218,Tupanci do Sul,RS,62.97,29.27,71.5,19.8,74.09,14
432220,Tupancireta,RS,66.79,25.84,71.61,19.6,74.67,13.2
432225,Tupandi,RS,68.24,18.66,73.38,16.4,75.18,13.3
432230,Tuparendi,RS,64.97,19.2,72.62,17.7,74.91,12.9
432232,Turucu,RS,63.06,27.1,68.72,25.5,73.81,14.4
432234,Ubiretama,RS,66.15,23.22,72.28,18.3,73.55,14.8
432235,Uniao da Serra,RS,63.32,15.4,75.43,13.2,76.14,11.3
432237,Unistalda,RS,60.81,25.84,71.64,19.5,73.25,15.2
432240,Uruguaiana,RS,65.75,23.9,73.65,16,76.8,11.75
432250,Vacaria,RS,66.4,21.25,72.13,18.6,75.25,12.4
432252,Vale Verde,RS,62.21,25.46,70.57,21.6,73.93,14.2
432253,Vale do Sol,RS,65.59,23.4,70.54,21.6,73.78,14.4
432254,Vale Real,RS,64.68,23.13,71.02,20.7,76.01,11.4
432255,Vanini,RS,61.44,23.22,70.98,20.8,75.13,12.6
432260,Venancio Aires,RS,69.03,21.21,71.36,20,74.09,13.77
432270,Vera Cruz,RS,65.91,23.13,70.25,22.2,75.52,12.1
432280,Veranopolis,RS,66.4,15.92,74.85,14.1,75.29,12.4
432285,Vespasiano Correa,RS,66.89,16.45,74.45,14.7,76.31,11.8
432290,Viadutos,RS,62.95,19.8,71.77,19.3,76.81,10.4
432300,Viamao,RS,65.05,18.1,75.64,12.83,76.95,9.38
432310,Vicente Dutra,RS,63.19,25.4,70.43,21.8,73.52,14.8
432320,Victor Graeff,RS,62.5,23.13,70.3,22.1,75.37,13.1
432330,Vila Flores,RS,66.13,24.21,72.53,17.9,77.04,10.2
432335,Vila Langaro,RS,67.41,20.15,71.77,19.3,75.34,13.1
432340,Vila Maria,RS,67.93,19.01,74.82,14.2,75.33,13.1
432345,Vila Nova do Sul,RS,62.5,30.87,70.06,22.6,74.62,13.3
432350,Vista Alegre,RS,67.76,25.4,73.17,16.8,75.53,12
432360,Vista Alegre do Prata,RS,71.01,19.36,75.53,13.1,75.83,12.4
432370,Vista Gaucha,RS,75.02,23.22,70.95,20.8,75.33,13.1
432375,Vitoria das Missoes,RS,72.16,25.11,71.42,19.9,73.55,14.8
432377,Westfalia,RS,74.03,18.03,74.45,14.7,75.96,12.3
432380,Xangri-La,RS,71.73,17.72,74.13,15.2,76.11,12.1
500020,Agua Clara,MS,73.46,31.82,71.27,22.06,74.4,18.8
500025,Alcinopolis,MS,68.32,35.75,71.47,21.55,76.46,15.3
500060,Amambai,MS,71.76,32.89,71.02,22.73,74.07,19.4
500070,Anastacio,MS,73.18,43.72,68.07,31.26,72.33,22.8
500080,Anaurilandia,MS,73.71,42.99,69.22,27.76,74.58,18.5
500085,Angelica,MS,73.46,32.89,69.46,27.04,75.34,17.2
500090,Antonio Joao,MS,73.51,40.94,66.92,35.02,72.94,21.6
500100,Aparecida do Taboado,MS,69.43,31.45,70.22,24.89,73.23,21
500110,Aquidauana,MS,70.4,34.1,69.46,27.04,75.39,17.1
500124,Aral Moreira,MS,71.76,31.59,69.65,26.51,72.9,21.7
500150,Bandeirantes,MS,71.76,35.75,70.15,25.09,75.89,16.3
500190,Bataguassu,MS,71.99,35.75,70.15,25.09,75.8,16.4
500200,Bataypora,MS,72.84,42.99,68.07,31.26,73.83,19.9
500210,Bela Vista,MS,68.66,34.1,69.76,26.2,74.81,18.1
500215,Bodoquena,MS,73.87,46.69,65.4,40.37,71.54,24.4
500220,Bonito,MS,68.32,32.89,72.26,19.57,74.86,18
500230,Brasilandia,MS,73.89,39.75,69.22,27.76,75.24,17.4
500240,Caarapo,MS,67.56,40.94,68.64,29.51,74.65,18.4
500260,Camapua,MS,66.82,43.38,70.13,25.14,74.02,19.5
500270,Campo Grande,MS,69.89,32.64,70.43,24.44,75.62,16.48
500280,Caracol,MS,68.32,32.89,70.69,23.61,74.53,18.6
500290,Cassilandia,MS,68.66,36.33,71.35,21.86,73.63,20.3
500295,Chapadao do Sul,MS,72.27,33.11,72.93,17.96,76.02,16
500310,Corguinho,MS,68.32,36.33,68.14,31.05,74.79,18.1
500315,Coronel Sapucaia,MS,70.51,31.59,69.65,26.51,73.34,20.8
500320,Corumba,MS,69.79,31.41,71.35,21.86,75.06,17.75
500325,Costa Rica,MS,68.66,29.64,71.35,21.86,73.64,20.2
500330,Coxim,MS,68.32,31.45,71.2,22.25,75.17,17.5
500345,Deodapolis,MS,70.95,41.76,71.02,22.73,73.6,20.3
500348,Dois Irmaos do Buriti,MS,71.73,46.69,65.05,41.64,71.4,24.7
500350,Douradina,MS,67.48,40.94,68.4,30.23,73.52,20.5
500370,Dourados,MS,68.06,31.19,70.49,24.15,75.59,17
500375,Eldorado,MS,72.27,44.78,69.76,26.2,74.45,18.8
500380,Fatima do Sul,MS,72.84,40.63,68.14,31.05,73.92,19.7
500390,Figueirao,MS,70.51,35.75,69.21,27.79,74.79,18.2
500400,Gloria de Dourados,MS,69.43,41.42,69.21,27.79,74.29,19
500410,Guia Lopes da Laguna,MS,71.73,39.4,71.07,22.59,74.56,18.6
500430,Iguatemi,MS,73.46,41.42,68.07,31.26,73.99,19.6
500440,Inocencia,MS,71.73,27.23,72.69,18.52,75.76,16.5
500450,Itapora,MS,71.73,47.42,67.69,32.47,73.54,20.4
500460,Itaquirai,MS,72.84,41.32,68.4,30.23,71.3,25
500470,Ivinhema,MS,71.3,41.42,70.15,25.09,75.98,16.1
500480,Japora,MS,73.18,52.95,65.93,38.44,72.44,22.6
500490,Jaraguari,MS,72.16,36.33,69.21,27.79,74.62,18.4
500500,Jardim,MS,72.84,39.4,69.46,27.04,75.68,16.6
500510,Jatei,MS,68.95,41.32,70.25,24.83,76.39,15.4
500515,Juti,MS,72.84,40.77,67.69,32.47,71.19,25.2
500520,Ladario,MS,73.1,31.41,71.27,22.06,74.34,19
500525,Laguna Carapa,MS,72.73,32.89,71,22.77,74.34,19
500540,Maracaju,MS,71.33,31.41,72.53,18.92,77.35,13.9
500560,Miranda,MS,74.62,46.53,67.5,33.1,71.91,23.7
500568,Mundo Novo,MS,69.74,30.66,70.22,24.89,73.48,20.6
500570,Navirai,MS,73.1,30.66,70.22,24.89,73.15,21.2
500580,Nioaque,MS,72.56,34.1,69.68,26.43,74.34,19
500600,Nova Alvorada do Sul,MS,69.04,40.94,68.4,30.23,73.52,20.5
500620,Nova Andradina,MS,70.64,32.2,73.05,17.69,75.97,16.1
500625,Novo Horizonte do Sul,MS,71.33,44.78,69.65,26.51,72.86,21.7
500630,Paranaiba,MS,72.56,34.47,70.13,25.14,74.38,18.9
500635,Paranhos,MS,69.74,47.42,69.11,28.09,73.65,20.2
500640,Pedro Gomes,MS,72.94,43.38,69.65,26.51,73.04,21.4
500660,Ponta Pora,MS,69.74,29.64,71.42,21.69,73.73,20.1
500690,Porto Murtinho,MS,75.02,46.53,68.64,29.51,74.8,18.1
500710,Ribas do Rio Pardo,MS,71.33,35.29,70.67,23.68,74.82,18.1
500720,Rio Brilhante,MS,72.56,40.63,71.3,21.99,76.67,15
500730,Rio Negro,MS,74.62,35.75,71.3,21.99,77.15,14.2
500740,Rio Verde de Mato Grosso,MS,72.83,35.75,71.35,21.86,76.11,15.9
500750,Rochedo,MS,70.68,36.33,68.64,29.51,74.79,18.2
500755,Santa Rita do Pardo,MS,72.73,40.95,69.22,27.76,73.01,21.5
500769,Sao Gabriel do Oeste,MS,71.33,35.75,71.47,21.55,76.01,16.1
500770,Sete Quedas,MS,72.41,44.6,67.5,33.1,71.7,24.1
500780,Selviria,MS,69.91,38.15,69.22,27.76,74.5,18.7
500790,Sidrolandia,MS,69.4,32.64,70.25,24.83,74.75,18.2
500793,Sonora,MS,69.71,31.45,70.25,24.83,73.19,21.1
500795,Tacuru,MS,71.31,47.42,67.5,33.1,71.91,23.7
500797,Taquarussu,MS,72.41,42.99,67.69,32.47,71.13,25.3
500800,Terenos,MS,72.41,35.75,69.76,26.2,75.31,17.2
500830,Tres Lagoas,MS,70.87,39.75,70.8,23.32,75.91,15.76
500840,Vicentina,MS,71.17,39.18,69.46,27.04,75.07,17.6
510010,Acorizal,MT,71.31,26.56,69.67,26.3,73.98,17
510020,Agua Boa,MT,69.4,32.79,69.1,27.9,74.71,15.8
510025,Alta Floresta,MT,69.95,28.76,70.2,24.81,73.99,17
510030,Alto Araguaia,MT,72.07,29.96,70.27,24.63,73.13,18.4
510035,Alto Boa Vista,MT,68.56,37.2,66.73,35.18,73.2,18.3
510040,Alto Garcas,MT,71.31,25.28,72.49,19.02,75.08,15.2
510050,Alto Paraguai,MT,68.56,41.81,66.29,36.66,72.01,20.4
510060,Alto Taquari,MT,69,22.97,72.49,19.02,74.95,15.4
510080,Apiacas,MT,72.41,35.11,67.43,32.94,73.54,17.7
510100,Araguaiana,MT,71.31,29.16,69.27,27.41,74.01,17
510120,Araguainha,MT,71.31,26,70.35,24.43,75.61,14.4
510125,Araputanga,MT,67.79,32.79,68.17,30.66,74.56,16.1
510130,Arenapolis,MT,69.91,39.01,66.73,35.18,72.56,19.4
510140,Aripuana,MT,69.95,31.8,67.9,31.49,73.97,17
510160,Barao de Melgaco,MT,68.56,40.09,68.37,30.06,74.2,16.6
510170,Barra do Bugres,MT,68.56,31.8,68.26,30.37,74.05,16.9
510180,Barra do Garcas,MT,74.15,29.23,69.27,27.41,74.01,17
510185,Bom Jesus do Araguaia,MT,66.34,35.11,67.63,32.3,72.02,20.4
510190,Brasnorte,MT,72.41,23.17,71.7,20.94,76,13.9
510250,Caceres,MT,74.04,32.23,70.03,25.29,73.76,17.4
510260,Campinapolis,MT,70.64,37.2,66.73,35.18,73.17,18.4
510263,Campo Novo do Parecis,MT,72.73,26.47,69.86,25.75,74.15,16.7
510267,Campo Verde,MT,72.41,20.67,72.15,19.82,75.06,15.3
510268,Campos de Julio,MT,66.34,22.97,72.49,19.02,74.49,16.2
510269,Canabrava do Norte,MT,68.56,40.74,67.42,32.99,74.01,16.9
510270,Canarana,MT,69.91,29.96,69.31,27.3,74.51,16.2
510279,Carlinda,MT,70.72,37.05,67.43,32.94,73.54,17.7
510285,Castanheira,MT,71.17,32.87,70.03,25.29,72.97,18.7
510300,Chapada dos Guimaraes,MT,74.87,33.74,69.1,27.9,74.99,15.4
510305,Claudia,MT,71.29,24.63,71,22.71,73.53,17.7
510310,Cocalinho,MT,69.95,32.87,69.91,25.62,73.4,18
510320,Colider,MT,73.58,39.31,68.26,30.37,74.16,16.7
510325,Colniza,MT,69.95,32.23,68.37,30.06,73.87,17.2
510330,Comodoro,MT,69.91,33.15,68.76,28.89,75.37,14.8
510335,Confresa,MT,70.87,32.23,68.37,30.06,73.72,17.4
510336,Conquista D'Oeste,MT,71.29,28.76,70.2,24.81,73.4,18
510337,Cotriguacu,MT,72.19,29.96,68.7,29.08,74.51,16.1
510340,Cuiaba,MT,68.56,26.47,70.67,23.57,75.01,15.49
510343,Curvelandia,MT,72.73,39.01,68.37,30.06,73.63,17.6
510345,Denise,MT,72.73,32.52,67.63,32.3,73.09,18.5
510350,Diamantino,MT,66.34,23.65,71.12,22.39,74.87,15.6
510360,Dom Aquino,MT,68.56,32.52,67.84,31.65,73.33,18.1
510370,Feliz Natal,MT,72.07,31.8,68.17,30.66,74.13,16.8
510380,Figueiropolis D'Oeste,MT,68.56,40.02,66.29,36.66,72.16,20.2
510385,Gaucha do Norte,MT,70.85,25.28,71.28,21.99,75.79,14.2
510390,General Carneiro,MT,73.58,34.09,68.76,28.89,74.17,16.7
510395,Gloria D'Oeste,MT,74.15,32.79,68.4,29.95,74.4,16.3
510410,Guaranta do Norte,MT,66.34,33.74,68.47,29.75,74.58,16
510420,Guiratinga,MT,73.58,32.23,71,22.71,73.8,17.3
510450,Indiavai,MT,69.91,34.17,70.35,24.43,75.46,14.7
510452,Ipiranga do Norte,MT,71.17,28.19,70.2,24.81,73.39,18
510454,Itanhanga,MT,69.95,23.17,71.7,20.94,76.37,13.3
510455,Itauba,MT,69.91,39.31,68.17,30.66,73.53,17.7
510460,Itiquira,MT,69.44,24.63,72.4,19.22,73.73,17.4
510480,Jaciara,MT,68.44,24.63,72.4,19.22,74.96,15.4
510490,Jangada,MT,73.27,40.02,67.63,32.3,73.28,18.2
510500,Jauru,MT,69.44,37.83,67.39,33.08,73.7,17.5
510510,Juara,MT,72.69,29.07,70.27,24.63,75.18,15.1
510515,Juina,MT,72.69,34.95,69.16,27.73,75.72,14.3
510517,Juruena,MT,65.56,26.64,69.64,26.38,72.79,19
510520,Juscimeira,MT,68.44,33.15,70.71,23.46,75.54,14.6
510523,Lambari D'Oeste,MT,73.27,37.83,66.29,36.66,72.2,20.1
510525,Lucas do Rio Verde,MT,65.56,18.22,73.27,17.2,74.96,15.4
510530,Luciara,MT,72.69,43.12,66.29,36.66,72.29,19.9
510550,Vila Bela da Santissima Trindade,MT,69.44,32.59,70.71,23.46,75.57,14.5
510558,Marcelandia,MT,73.27,24.7,70.7,23.5,73.79,17.3
510560,Matupa,MT,72.69,34.95,67.84,31.65,74.46,16.2
510562,Mirassol D'Oeste,MT,68.44,39.31,68.17,30.66,73.95,17
510590,Nobres,MT,74.15,34.09,68.35,30.1,74.64,15.9
510600,Nortelandia,MT,72.23,40.56,67.11,33.98,72.56,19.4
510610,Nossa Senhora do Livramento,MT,71.87,27.96,69.18,27.68,74.2,16.6
