ID,Espacialidades,UF,Renda1991,Renda2000,Renda2010
221060,Sao Raimundo Nonato,PI,170.42,231.3,406.2
211167,Sao Roberto,MA,80.04,70.7,153.65
316420,Sao Romao,MG,162.48,213.48,307.02
316430,Sao Roque de Minas,MG,344.44,524.76,621.11
320495,Sao Roque do Canaa,ES,210.49,378.34,572.42
355060,Sao Roque,SP,580.91,842.45,932.62
172025,Sao Salvador do Tocantins,TO,175.33,157.46,318.39
270880,Sao Sebastiao,AL,96.55,139.48,225.84
412600,Sao Sebastiao da Amoreira,PR,256.17,351.33,582.81
316440,Sao Sebastiao da Bela Vista,MG,341.48,382.4,573.43
150770,Sao Sebastiao da Boa Vista,PA,136.21,134.27,202.85
355080,Sao Sebastiao da Grama,SP,443.07,477.35,581.04
316443,Sao Sebastiao da Vargem Alegre,MG,117.89,279.93,406.33
251510,Sao Sebastiao de Lagoa de Roca,PB,106.42,220.52,262.87
330530,Sao Sebastiao do Alto,RJ,231.36,339.29,423.88
316447,Sao Sebastiao do Anta,MG,200.94,220.94,327.54
431950,Sao Sebastiao do Cai,RS,512.34,695.4,772.04
316450,Sao Sebastiao do Maranhao,MG,110.62,155.51,267.28
316460,Sao Sebastiao do Oeste,MG,194.25,343.1,545.07
316470,Sao Sebastiao do Paraiso,MG,417.63,635.55,775.73
292950,Sao Sebastiao do Passe,BA,213.8,249.07,411.75
316480,Sao Sebastiao do Rio Preto,MG,74.64,263.62,493.59
316490,Sao Sebastiao do Rio Verde,MG,197.44,289.52,442.98
172030,Sao Sebastiao do Tocantins,TO,137.7,120.93,198.01
130395,Sao Sebastiao do Uatuma,AM,87.92,147.69,262.79
251520,Sao Sebastiao do Umbuzeiro,PB,116.84,171.59,263.04
355070,Sao Sebastiao,SP,571.76,715.41,837.48
431960,Sao Sepe,RS,371.6,443.68,656.77
522040,Sao Simao,GO,233.3,456.98,883.78
355090,Sao Simao,SP,551.3,636.02,761.14
316520,Sao Thome das Letras,MG,175.94,398.03,428.33
316500,Sao Tiago,MG,204.23,320.7,486.69
316510,Sao Tomas de Aquino,MG,281.01,411.5,593.38
412610,Sao Tome,PR,257.78,373.14,651.78
241290,Sao Tome,RN,102.34,157.64,268.71
431971,Sao Valentim do Sul,RS,326.54,665.98,1000.93
431970,Sao Valentim,RS,335.89,351.28,826.2
431973,Sao Valerio do Sul,RS,148.84,251.57,530.07
172049,Sao Valerio da Natividade,TO,165.77,245.29,344.49
431975,Sao Vendelino,RS,383.38,575.72,814.28
316530,Sao Vicente de Minas,MG,290.77,407.91,527.55
431980,Sao Vicente do Sul,RS,371.04,527.85,614.13
211170,Sao Vicente Ferrer,MA,78.56,111.69,184.71
261380,Sao Vicente Ferrer,PE,134.95,156.37,257.47
241300,Sao Vicente,RN,122.87,182.42,346.89
355100,Sao Vicente,SP,590.29,667.43,789.32
292960,Sapeacu,BA,142.7,201.62,338.34
251530,Sape,PB,121.05,160.83,266.29
510787,Sapezal,MT,496.68,703.81,892.71
431990,Sapiranga,RS,419.15,589.53,713.99
412620,Sapopema,PR,168.37,248.67,603.35
432000,Sapucaia do Sul,RS,392.11,539.25,733.28
150775,Sapucaia,PA,247.27,335.51,426.86
330540,Sapucaia,RJ,292.96,506.59,558.94
316540,Sapucai-Mirim,MG,219.88,410.42,497.65
330550,Saquarema,RJ,340.13,532.37,681.62
412625,Sarandi,PR,278.21,377.73,554.48
432010,Sarandi,RS,341.28,574.06,1000.86
355110,Sarapui,SP,303.64,550.6,619.86
316550,Sardoa,MG,163,236.72,321.6
355120,Sarutaia,SP,329.65,312.97,548.61
316553,Sarzedo,MG,281.37,360.48,648.26
292970,Satiro Dias,BA,90.52,103.39,208.2
270890,Satuba,AL,196.95,253.41,377.42
211172,Satubinha,MA,87.52,86.51,131.73
292975,Saubara,BA,131.35,204.5,265.17
412627,Saudade do Iguacu,PR,152.09,627.32,604.56
421730,Saudades,SC,252.21,466.91,719.94
292980,Saude,BA,100.42,151.98,238.81
421740,Schroeder,SC,467.79,836.7,852.5
292990,Seabra,BA,137.18,223.29,310.95
421750,Seara,SC,442.05,591.68,1188.18
355130,Sebastianopolis do Sul,SP,392.07,406.99,840.63
221062,Sebastiao Barros,PI,46.09,98.02,189.25
293000,Sebastiao Laranjeiras,BA,217.64,178.55,276.29
221063,Sebastiao Leal,PI,43.4,112.67,198.01
432020,Seberi,RS,196.38,375.7,645.51
432023,Sede Nova,RS,219.49,359.43,856.09
432026,Segredo,RS,200.06,282.83,528.42
432030,Selbach,RS,374.99,1164.7,1055.91
500780,Selviria,MS,329.28,376.6,510.94
316556,Sem-Peixe,MG,113.94,206.01,386.22
211174,Senador Alexandre Costa,MA,82.67,127.72,203.17
316557,Senador Amaral,MG,262.68,368.19,385.29
522045,Senador Canedo,GO,208,317.14,537.58
316560,Senador Cortes,MG,152.64,270.6,581.34
241310,Senador Eloi de Souza,RN,78.59,136.79,207.76
316570,Senador Firmino,MG,188.44,278.81,426.49
241320,Senador Georgino Avelino,RN,124.83,198.8,234.85
120045,Senador Guiomard,AC,223.06,300.18,455.06
316580,Senador Jose Bento,MG,333.78,508.96,493.87
150780,Senador Jose Porfirio,PA,165.69,193.78,219.97
211176,Senador La Rocque,MA,90.4,130.99,277.19
316590,Senador Modestino Goncalves,MG,112.53,182.52,271.55
231270,Senador Pompeu,CE,163.83,204.25,283.8
270895,Senador Rui Palmeira,AL,71.45,79.05,159.61
231280,Senador Sa,CE,91.31,86.97,214.23
432032,Senador Salgado Filho,RS,172.29,301.47,628.28
120050,Sena Madureira,AC,161.96,212.97,320.8
412630,Senges,PR,263.31,532.57,479.7
316600,Senhora de Oliveira,MG,110.22,183.24,339.95
316610,Senhora do Porto,MG,136.61,205.94,324.4
316620,Senhora dos Remedios,MG,112.66,184.12,292.26
293010,Senhor do Bonfim,BA,188.25,338.63,422.89
432035,Sentinela do Sul,RS,251.84,337.01,519.1
293020,Sento Se,BA,136.77,144.4,222.84
432040,Serafina Correa,RS,480.16,742.25,877.24
316630,Sericita,MG,151.42,379.64,338.3
251540,Serido,PB,70.68,110.79,214.38
110150,Seringueiras,RO,135.92,307.82,441.13
432045,Serio,RS,217.9,312.91,606.03
316640,Seritinga,MG,209.8,263.55,476.43
330555,Seropedica,RJ,307.02,471.07,604.82
421755,Serra Alta,SC,211.01,432.36,893.35
316650,Serra Azul de Minas,MG,106.36,152.07,226.22
355140,Serra Azul,SP,376.08,429,613.57
251550,Serra Branca,PB,134.72,225.87,330.05
251560,Serra da Raiz,PB,90.21,136.61,278.22
316660,Serra da Saudade,MG,217.27,539.51,494.31
241330,Serra de Sao Bento,RN,58.34,103.86,247.06
241335,Serra do Mel,RN,98.32,171.39,284.48
160005,Serra do Navio,AP,292.45,278.6,484.63
293015,Serra do Ramalho,BA,71.49,122.5,216.59
316670,Serra dos Aimores,MG,221.91,248.39,464.82
316680,Serra do Salitre,MG,341.09,448.76,715.23
293030,Serra Dourada,BA,76.5,136.27,228.74
320500,Serra,ES,329.47,472.25,705.89
251570,Serra Grande,PB,68.91,201.97,244.05
355150,Serrana,SP,491.59,471.43,677.75
241340,Serra Negra do Norte,RN,160.18,209.6,292.16
355160,Serra Negra,SP,535.67,915.88,927.39
316690,Serrania,MG,321.52,376.12,470.34
211178,Serrano do Maranhao,MA,78.44,84.24,123.44
316695,Serranopolis de Minas,MG,91.46,189.98,351.46
412635,Serranopolis do Iguacu,PR,372.72,540.54,1012.88
522050,Serranopolis,GO,378.68,510.02,677.06
316700,Serranos,MG,192.52,219.37,425.18
510788,Serra Nova Dourada,MT,144.12,239.92,422.66
293040,Serra Preta,BA,94.87,142.27,232.52
251580,Serra Redonda,PB,93.49,183.36,268.53
251590,Serraria,PB,89.01,130.02,224.2
261390,Serra Talhada,PE,182.02,250.29,407.34
293050,Serrinha,BA,168.38,223.54,367.73
241355,Serrinha dos Pintos,RN,71.23,187.55,252.46
241350,Serrinha,RN,67.74,138.72,240.51
261400,Serrita,PE,92.6,144.4,233.56
293060,Serrolandia,BA,105.87,167.64,261.29
316710,Serro,MG,178.36,234.7,457.27
412640,Sertaneja,PR,489.23,497.33,725.23
261410,Sertania,PE,136.67,204.52,337.53
412650,Sertanopolis,PR,441.1,647.73,701.27
432050,Sertao,RS,247.85,538.09,827.95
432055,Sertao Santana,RS,290.73,510.51,783.19
251593,Sertaozinho,PB,86.13,158.34,252.11
355170,Sertaozinho,SP,646.14,785.09,953.23
355180,Sete Barras,SP,330.75,322.76,459.28
432057,Sete de Setembro,RS,147.06,248.72,557.15
316720,Sete Lagoas,MG,377.87,555.25,809.26
500770,Sete Quedas,MS,283.15,464.98,487
316555,Setubinha,MG,117.89,154.73,224.63
432060,Severiano de Almeida,RS,221.11,477.91,791.5
241360,Severiano Melo,RN,102.28,148.36,293.49
355190,Severinia,SP,610.79,632.46,657.45
421760,Sideropolis,SC,336.78,640.26,855.02
500790,Sidrolandia,MS,335.06,471.31,599.76
221065,Sigefredo Pacheco,PI,93.78,98.06,200.91
330560,Silva Jardim,RJ,205.69,392.42,476.99
522060,Silvania,GO,366.89,461.37,708.82
172065,Silvanopolis,TO,161.56,214.05,423.43
432065,Silveira Martins,RS,312.5,534.42,817.67
316730,Silveirania,MG,189.68,219.58,441.85
355200,Silveiras,SP,250.44,427.82,475.69
130400,Silves,AM,215.44,226.09,238.53
316740,Silvianopolis,MG,293.05,528.11,647.64
280710,Simao Dias,SE,144.46,170.89,293.99
316750,Simao Pereira,MG,169.06,389.32,442.7
293070,Simoes Filho,BA,234.94,304.53,431.97
221070,Simoes,PI,126.09,132.29,261.23
522068,Simolandia,GO,115.24,238.09,324.26
316760,Simonesia,MG,121.01,289.52,383.01
221080,Simplicio Mendes,PI,167.93,248.04,362.56
432067,Sinimbu,RS,250.21,388.6,610.76
510790,Sinop,MT,582.78,676.93,877.68
412660,Siqueira Campos,PR,293.33,407.53,655.16
261420,Sirinhaem,PE,99.37,173.18,273.75
280720,Siriri,SE,127.9,182.16,268.51
522070,Sitio D'Abadia,GO,129.53,239.46,314.05
293075,Sitio do Mato,BA,80.58,109.28,135.49
293076,Sitio do Quinto,BA,128.67,211.39,247.62
172080,Sitio Novo do Tocantins,TO,96.58,133.23,245.11
211180,Sitio Novo,MA,82.33,148.87,190.06
241370,Sitio Novo,RN,74.78,113.76,214.04
293077,Sobradinho,BA,243.94,272.74,344.74
432070,Sobradinho,RS,386.81,517.65,775.79
251597,Sobrado,PB,98.84,141.97,210.08
231290,Sobral,CE,198.63,299.41,448.89
316770,Sobralia,MG,135.48,201.52,357.73
221090,Socorro do Piaui,PI,96.84,103.73,195.08
355210,Socorro,SP,430.39,633.8,785.71
251600,Solanea,PB,141.55,206.9,318.38
316780,Soledade de Minas,MG,242.83,316.66,526.23
251610,Soledade,PB,130.73,203.44,330.05
432080,Soledade,RS,368.12,528.85,737.92
261440,Solidao,PE,50.93,97.03,240.64
231300,Solonopole,CE,99.38,163.36,269.25
421770,Sombrio,SC,323.59,528.99,746.69
500793,Sonora,MS,389.62,541.74,648.07
320501,Sooretama,ES,147.32,316.51,457.49
355220,Sorocaba,SP,692.21,887.05,1107.19
510792,Sorriso,MT,546.76,904.73,988.74
251615,Sossego,PB,78.3,121.06,218.2
150790,Soure,PA,212,223.92,300.59
251620,Sousa,PB,170.13,289.34,443.81
293080,Souto Soares,BA,78.9,152.79,220.67
211190,Sucupira do Norte,MA,65.1,109.45,210.88
211195,Sucupira do Riachao,MA,74.2,135.37,226.96
172085,Sucupira,TO,150.76,324.39,386.22
355230,Sud Mennucci,SP,391.07,502.21,813.95
421775,Sul Brasil,SC,144.6,279.87,674.87
412665,Sulina,PR,149.17,387.24,563.32
355240,Sumare,SP,470.12,590.4,820.03
251630,Sume,PB,129.47,196.9,339.68
330570,Sumidouro,RJ,315.48,432.45,479.46
261450,Surubim,PE,183.66,262.13,372.11
221093,Sussuapara,PI,105.7,146.32,265.42
355255,Suzanapolis,SP,343.66,376.12,500.45
355250,Suzano,SP,519.18,580.71,654.61
432085,Tabai,RS,189.9,430.96,599.99
510794,Tabapora,MT,237.36,582.34,546.51
355260,Tabapua,SP,499.97,497.29,731.31
130406,Tabatinga,AM,186.06,279.82,338.4
355270,Tabatinga,SP,431.48,530.09,625.39
261460,Tabira,PE,147.69,170.68,278.14
355280,Taboao da Serra,SP,643.54,722.69,812.19
293090,Tabocas do Brejo Velho,BA,79.43,149.13,216.5
241380,Taboleiro Grande,RN,124.88,180.01,277.54
231310,Tabuleiro do Norte,CE,180.2,243.29,379.75
316790,Tabuleiro,MG,177.35,292.68,503.88
261470,Tacaimbo,PE,112.42,155.64,225.21
261480,Tacaratu,PE,123.85,138.11,205.06
355290,Taciba,SP,277.54,437.89,559.1
251640,Campo de Santana,PB,92.37,120.1,195.07
500795,Tacuru,MS,231.57,236.7,367.68
355300,Taguai,SP,292.14,436.22,587.51
172090,Taguatinga,TO,140.69,259.56,399.35
355310,Taiacu,SP,372.99,471.48,626.12
150795,Tailandia,PA,308.53,304.87,300.85
316800,Taiobeiras,MG,184.08,256.46,426.91
421780,Taio,SC,375.86,571.94,848.34
172093,Taipas do Tocantins,TO,95.83,213.09,292.72
241390,Taipu,RN,91.03,146.74,235.78
355320,Taiuva,SP,521.76,621.86,761.47
172097,Talisma,TO,265.29,340.05,467.87
261485,Tamandare,PE,106.72,171.77,301.15
412667,Tamarana,PR,275.54,328.06,398.24
355330,Tambau,SP,394.41,510.14,747.11
412670,Tamboara,PR,205.71,379.1,546.32
231320,Tamboril,CE,87.15,112.89,211.64
221095,Tamboril do Piaui,PI,64.19,129.9,189.63
355340,Tanabi,SP,389.04,588.87,775.79
510795,Tangara da Serra,MT,405.73,656.6,846.59
241400,Tangara,RN,127.56,149.45,270.47
421790,Tangara,SC,368.65,561.55,840.87
330575,Tangua,RJ,210.8,366.32,440.84
293100,Tanhacu,BA,134.27,244.98,268.62
270900,Tanque D'Arca,AL,94.61,130.62,217.85
221097,Tanque do Piaui,PI,97.27,115.27,250.37
293105,Tanque Novo,BA,88.48,150.04,301.39
293110,Tanquinho,BA,121.08,216.89,273.12
316805,Taparuba,MG,125.7,267.24,344.16
130410,Tapaua,AM,83.86,95.65,193.97
412680,Tapejara,PR,269.36,392.22,599.13
432090,Tapejara,RS,351.62,559.97,922.28
432100,Tapera,RS,429.88,616.15,812.48
293120,Taperoa,BA,94.91,150.21,270.97
251650,Taperoa,PB,84.38,139.37,267.88
432110,Tapes,RS,445.44,552.7,620.13
316820,Tapirai,MG,160.3,318.75,517.65
355350,Tapirai,SP,293.97,431.72,449.75
316810,Tapira,MG,409.87,431.25,902
293130,Tapiramuta,BA,100.75,161.6,312.39
412690,Tapira,PR,182.07,335.39,583.51
355360,Tapiratiba,SP,325.4,539.36,637.12
510800,Tapurah,MT,379.74,839.1,789.61
316830,Taquaracu de Minas,MG,274.73,288.43,436.05
522100,Taquaral de Goias,GO,177.29,416.97,622.79
355365,Taquaral,SP,757.48,782.55,811.38
270910,Taquarana,AL,99.05,125.15,215.16
432120,Taquara,RS,548.71,678.38,871.42
432130,Taquari,RS,341.64,522.53,786.91
261500,Taquaritinga do Norte,PE,214.31,276.04,419.74
355370,Taquaritinga,SP,509.73,604.77,739.25
355380,Taquarituba,SP,364.77,470.77,624.86
355385,Taquarivai,SP,160.66,339.15,373.06
432132,Taquarucu do Sul,RS,324.06,348.87,954.19
500797,Taquarussu,MS,255.68,280.86,478.38
355390,Tarabai,SP,286.18,324.98,505.51
120060,Tarauaca,AC,131.44,166.6,251.53
231325,Tarrafas,CE,44.65,89,214.72
160070,Tartarugalzinho,AP,202.56,175.88,250.2
355395,Taruma,SP,297.66,473.46,787.79
316840,Tarumirim,MG,121.5,257.76,364.41
211200,Tasso Fragoso,MA,57.33,129.4,264.76
355400,Tatui,SP,499.34,661.92,771.05
231330,Taua,CE,125.18,206.21,305.42
355410,Taubate,SP,627.94,912.43,1011.95
251660,Tavares,PB,88.67,121.45,260.75
432135,Tavares,RS,350.69,450.71,594.12
130420,Tefe,AM,190.81,236.73,421.41
293135,Teixeira de Freitas,BA,280.16,401.72,560.73
251670,Teixeira,PB,103.25,166.58,271.44
316850,Teixeiras,MG,199.66,337.95,568.91
412700,Teixeira Soares,PR,247.99,365.42,536.39
110155,Teixeiropolis,RO,145.63,279.34,464.45
231335,Tejucuoca,CE,74.45,112.1,199.81
355420,Tejupa,SP,201.78,346.67,510.13
412710,Telemaco Borba,PR,408.24,543.71,732.78
280730,Telha,SE,106.92,160.38,268.17
241410,Tenente Ananias,RN,84.38,119.19,276.94
241415,Tenente Laurentino Cruz,RN,65.75,175.65,259.72
432140,Tenente Portela,RS,241.05,354.86,659.27
251675,Tenorio,PB,85.91,146.94,269.63
293140,Teodoro Sampaio,BA,161.07,160.86,272.86
355430,Teodoro Sampaio,SP,391.97,517.56,619.79
293150,Teofilandia,BA,132.6,168.95,278.91
316860,Teofilo Otoni,MG,299.32,415.51,615.34
293160,Teolandia,BA,128.52,122.62,231.92
270915,Teotonio Vilela,AL,126.33,166.55,244.39
500800,Terenos,MS,259.29,374.31,460.32
522108,Teresina de Goias,GO,259.09,234.73,394.33
221100,Teresina,PI,346.37,498.4,757.57
330580,Teresopolis,RJ,452.83,723.68,859.79
261510,Terezinha,PE,88.08,92.91,225.28
522119,Terezopolis de Goias,GO,181.35,322.73,472.43
150796,Terra Alta,PA,93.69,193.82,252.51
412720,Terra Boa,PR,244.39,382.7,653.34
432143,Terra de Areia,RS,347.59,493.64,620.36
293170,Terra Nova,BA,108.68,163.44,296.6
510805,Terra Nova do Norte,MT,274.62,333.73,594.53
261520,Terra Nova,PE,158.3,203.7,237.89
412730,Terra Rica,PR,386.64,438.67,614.23
412740,Terra Roxa,PR,222.97,402.23,611.85
355440,Terra Roxa,SP,394.56,408.64,759.32
150797,Terra Santa,PA,117.85,154.11,338.44
510810,Tesouro,MT,244.4,460.17,415.93
432145,Teutonia,RS,467.57,610.11,854.63
110160,Theobroma,RO,134.75,230.65,382.6
231340,Tiangua,CE,155.91,182.63,398.29
412750,Tibagi,PR,188.67,303.41,543.05
241420,Tibau do Sul,RN,123.67,259.97,523.75
241105,Tibau,RN,102.01,229.53,396.51
355450,Tiete,SP,623.02,841.86,927.25
421795,Tigrinhos,SC,108.04,226.8,579.87
412760,Tijucas do Sul,PR,223.05,333.31,547.62
421800,Tijucas,SC,525.52,780.92,835.48
241430,Timbauba dos Batistas,RN,202.24,345.31,365.42
261530,Timbauba,PE,174,233.83,318.8
421810,Timbe do Sul,SC,283.48,546.41,709.63
211210,Timbiras,MA,78.98,100.08,177.46
421825,Timbo Grande,SC,218.72,233.71,412.31
421820,Timbo,SC,539.67,774.58,1214.03
355460,Timburi,SP,211.61,395.3,580.24
211220,Timon,MA,149.22,205.21,365.26
316870,Timoteo,MG,436.2,589.8,786.68
432146,Tio Hugo,RS,230.73,428.6,660.04
432147,Tiradentes do Sul,RS,162.93,289.15,644.85
316880,Tiradentes,MG,254.07,521.35,802.39
316890,Tiros,MG,273.32,398.31,634.3
280740,Tobias Barreto,SE,147.81,200.18,353.87
172110,Tocantinia,TO,224.65,248.19,277.25
172120,Tocantinopolis,TO,186.94,252.16,414.08
316900,Tocantins,MG,280.66,423.45,557.55
316905,Tocos do Moji,MG,218.68,289.73,489.05
316910,Toledo,MG,296.55,417.29,486.02
412770,Toledo,PR,465.39,610.94,876.72
280750,Tomar do Geru,SE,106.2,115.07,203.09
412780,Tomazina,PR,225.12,361.05,489.45
316920,Tombos,MG,278.37,368.03,621.05
150800,Tome-Acu,PA,181.83,282.23,326.18
130423,Tonantins,AM,103.68,112.67,189.15
261540,Toritama,PE,339.33,386.28,470.44
510820,Torixoreu,MT,351.58,400.85,564.83
432149,Toropi,RS,187.74,292.92,551.5
355465,Torre de Pedra,SP,317.57,347.11,548.39
432150,Torres,RS,476.87,631.08,853.62
355470,Torrinha,SP,501.04,595.88,770.15
241440,Touros,RN,112.2,168.07,264.4
355475,Trabiju,SP,317.25,389.22,505.36
150803,Tracuateua,PA,119.46,115.22,195.97
261550,Tracunhaem,PE,114.3,165.52,272.81
270920,Traipu,AL,56.87,83.2,178.79
150805,Trairao,PA,149.85,213.48,322.61
231350,Trairi,CE,91.41,122.12,205.89
330590,Trajano de Moraes,RJ,206.32,429.98,510.96
432160,Tramandai,RS,383.76,655.46,737.84
432162,Travesseiro,RS,258.94,427.53,777.34
293180,Tremedal,BA,98.33,156.14,237.3
355480,Tremembe,SP,574.79,764.92,959.88
432163,Tres Arroios,RS,360.1,454.08,1518.78
412785,Tres Barras do Parana,PR,216.84,364.01,562.22
421830,Tres Barras,SC,230.68,417.61,539.69
432166,Tres Cachoeiras,RS,568.37,516.86,713.83
316930,Tres Coracoes,MG,411.89,555.14,749.86
432170,Tres Coroas,RS,405.84,604.95,799.41
432180,Tres de Maio,RS,324.98,501.81,881.15
432183,Tres Forquilhas,RS,196.54,332.19,489.32
355490,Tres Fronteiras,SP,266.59,467.18,663.71
500830,Tres Lagoas,MS,410.75,575.14,863.66
316935,Tres Marias,MG,295.02,422.53,645.33
432185,Tres Palmeiras,RS,189.37,466.62,835.88
432190,Tres Passos,RS,331.48,521.62,823.33
316940,Tres Pontas,MG,344.35,545.62,682.15
522130,Tres Ranchos,GO,226.31,358.22,723.26
330600,Tres Rios,RJ,344.07,520.99,726.83
421835,Treviso,SC,249.93,477.34,784.39
421840,Treze de Maio,SC,275.87,566.64,746.89
421850,Treze Tilias,SC,368.72,633.62,1471.95
432195,Trindade do Sul,RS,143.39,273.85,532.27
522140,Trindade,GO,295.15,369.43,558.61
261560,Trindade,PE,138,359.43,338.39
251680,Triunfo,PB,77.11,161.04,292.24
261570,Triunfo,PE,145,225.18,389.44
241445,Triunfo Potiguar,RN,77.6,154.61,294.09
432200,Triunfo,RS,411.92,566.76,695.08
211223,Trizidela do Vale,MA,136.15,163.22,269.74
522145,Trombas,GO,153.9,269.1,398.01
421860,Trombudo Central,SC,401,536.85,905.3
421870,Tubarao,SC,474.49,754.61,1077.62
293190,Tucano,BA,122.12,150.91,325.7
150808,Tucuma,PA,276.98,497.71,517.86
432210,Tucunduva,RS,409.37,491.3,839.53
150810,Tucurui,PA,257.52,354.61,534.02
211227,Tufilandia,MA,96.1,129.96,181.75
355495,Tuiuti,SP,277.16,468.84,630.49
316950,Tumiritinga,MG,162.49,238.99,366.89
421875,Tunapolis,SC,219.9,381.12,742.67
412788,Tunas do Parana,PR,175.49,344.57,431.27
432215,Tunas,RS,157.71,210.59,482.5
412790,Tuneiras do Oeste,PR,190.64,304.58,493.46
211230,Tuntum,MA,97.69,128.73,221.27
316960,Tupaciguara,MG,432.7,491.66,665.76
261580,Tupanatinga,PE,80.2,102.39,172.52
432218,Tupanci do Sul,RS,150.23,377.39,577.85
432220,Tupancireta,RS,376.76,460.02,708.79
432225,Tupandi,RS,285.91,570.05,808.39
432230,Tuparendi,RS,266.06,486.08,768.25
261590,Tuparetama,PE,145.83,205.87,360.29
355500,Tupa,SP,546.01,695.09,926.96
412795,Tupassi,PR,273.84,535.42,711.31
355510,Tupi Paulista,SP,401.69,625.56,914.36
172125,Tupirama,TO,115.7,201.92,401.76
172130,Tupiratins,TO,210.3,263.23,337.79
211240,Turiacu,MA,102.92,104.88,171.5
211245,Turilandia,MA,100.51,97.14,174.09
355520,Turiuba,SP,325.55,454.37,676.92
316970,Turmalina,MG,166.42,250.78,446.26
355530,Turmalina,SP,251.02,391.28,725.06
432232,Turucu,RS,223.6,347.37,566.71
231355,Tururu,CE,78.08,105.47,188.84
522150,Turvania,GO,314.51,371.96,545.83
522155,Turvelandia,GO,289.69,394.57,519.75
316980,Turvolandia,MG,248.33,397.58,649.97
412796,Turvo,PR,224.8,240.95,512.21
421880,Turvo,SC,556.18,687.86,810.85
211250,Tutoia,MA,87.2,113.85,235.35
130426,Uarini,AM,103.53,148.94,223.11
293200,Uaua,BA,93.97,154.14,251.46
317000,Ubai,MG,165.15,155.28,247.91
293210,Ubaira,BA,95.39,173.83,296.48
293220,Ubaitaba,BA,163.92,200.76,349.68
231360,Ubajara,CE,123.67,213.07,325.13
316990,Uba,MG,330.38,517.54,739.56
317005,Ubaporanga,MG,134.25,294.44,342.3
355535,Ubarana,SP,276.32,350.78,522.27
293230,Ubata,BA,182.59,222.1,306.52
355540,Ubatuba,SP,520.3,635.69,803.5
317010,Uberaba,MG,539.67,790.5,978.01
317020,Uberlandia,MG,588.98,768.83,1001.45
355550,Ubirajara,SP,248.02,360.41,580.57
412800,Ubirata,PR,374.13,373.22,648.36
432234,Ubiretama,RS,176.62,249.61,590.64
355560,Uchoa,SP,454.7,477.69,655.13
293240,Uibai,BA,104.43,188.41,286.67
140070,Uiramuta,RR,56.02,76.77,123.16
