Codigo,Espacialidades,UF,PercentDe25AnosOuMaisComSuperiorCompleto1991,PercentDe25AnosOuMaisComSuperiorCompleto2000,PercentDe25AnosOuMaisComSuperiorCompleto2010,ExpectativaDeAnosDeEstudo1991,ExpectativaDeAnosDeEstudo2000,ExpectativaDeAnosDeEstudo2010
320360,Mucurici,ES,0.56,1.53,4.77,8.11,8.9,9.22
431261,Muitos Capoes,RS,1.74,2.25,3.88,7.52,8.51,10.27
431262,Muliterno,RS,,0.34,3.07,6.74,11,10.64
230910,Mulungu,CE,0.25,0.56,3.11,4.69,7.76,9.33
292205,Mulungu do Morro,BA,,0.17,2.46,2.93,6.84,8.22
250980,Mulungu,PB,0.94,1.68,1.79,3.44,5.36,7.73
292210,Mundo Novo,BA,0.28,0.7,1.72,3.59,6.66,8.15
521405,Mundo Novo,GO,0.69,0.56,3.54,6.28,7.85,9.67
500568,Mundo Novo,MS,3.12,3.96,9.89,9.49,10,9.42
411630,Munhoz de Melo,PR,2.65,4.69,6.39,9.72,9.68,11.17
314380,Munhoz,MG,2.75,1.32,4.88,8.76,8,8.3
292220,Muniz Ferreira,BA,,0.23,1.3,5.72,8.56,9.61
320370,Muniz Freire,ES,1.66,2.53,5.3,9.19,8.17,8.77
292225,Muquem de Sao Francisco,BA,0.14,0.37,1.07,3.7,6.75,8.57
320380,Muqui,ES,5.15,4.77,7.75,8.81,8.3,9.39
314390,Muriae,MG,4.66,4.99,9.18,9.05,9.16,9.33
280430,Muribeca,SE,,1.41,6.43,6.23,7.3,9.48
270550,Murici,AL,0.7,1.06,3.38,7.3,5.78,8.16
220669,Murici dos Portelas,PI,,,3.34,3.9,4.28,8
171395,Muricilandia,TO,,,4.27,5.88,5.39,8.93
292230,Muritiba,BA,0.9,0.69,3.65,8.24,8.63,8.41
353210,Murutinga do Sul,SP,3.34,3.58,9.78,10.92,11.87,9.66
292240,Mutuipe,BA,0.73,0.34,1.21,5.01,7.77,8.31
314400,Mutum,MG,1.33,2.59,5.65,8.03,7.97,7.95
521410,Mutunopolis,GO,1.29,0.59,3.79,7.77,9.09,9.7
314410,Muzambinho,MG,7.54,6.94,10.52,8.66,9.61,9.38
314420,Nacip Raydan,MG,0.26,,2.6,7.4,7.65,6.03
353215,Nantes,SP,1.48,1.53,5.34,8.83,9.25,12.21
314430,Nanuque,MG,2.54,2.98,7,7.77,9.08,8.78
431265,Nao-Me-Toque,RS,4.92,4.87,9.46,10.82,10.81,9.49
314435,Naque,MG,0.82,0.63,3.96,7.76,9.35,8.69
353220,Narandiba,SP,2.63,2.35,3.12,8.96,11.01,10.42
314437,Natalandia,MG,0.91,0.29,4.58,8.24,9.27,9.25
240810,Natal,RN,9.07,10.1,14.87,8.87,9.69,9.85
314440,Natercia,MG,3.12,4.67,5.98,8.71,9.84,9.42
353230,Natividade da Serra,SP,1.4,1.91,4.39,8.35,8.96,10.63
330310,Natividade,RJ,5.59,5.77,10,8.04,9.19,10.19
171420,Natividade,TO,1.02,1.89,8.59,5.22,6.88,9.88
250990,Natuba,PB,0.16,0.48,1.89,5.86,5.77,9.18
421130,Navegantes,SC,2.23,3.11,7.59,9.57,8.76,9.61
500570,Navirai,MS,3.85,4.36,9.67,8.2,9.36,10.31
292250,Nazare,BA,0.55,0.72,3.31,6.66,8.31,8.95
260950,Nazare da Mata,PE,4.93,5.31,5.72,8.1,7.4,9.58
220670,Nazare do Piaui,PI,,,2.91,6.92,6.07,9.88
314450,Nazareno,MG,1.87,3.22,5.69,8.22,9.37,10.66
353240,Nazare Paulista,SP,2.79,3.11,4.24,8.6,8.83,9.43
171430,Nazare,TO,0.99,0.24,7.51,5.54,8.6,10.39
251000,Nazarezinho,PB,0.92,1.45,2.27,6.57,6.77,8.92
220672,Nazaria,PI,0.38,,1.24,5.65,8.08,10.15
521440,Nazario,GO,0.82,2.4,4.94,6.99,9.64,10.63
280440,Neopolis,SE,3.48,2.72,5.37,6.29,6.53,8.15
314460,Nepomuceno,MG,3.62,4.88,7.24,8,8.34,9.35
521450,Neropolis,GO,2.79,2.24,6.09,7.87,9.49,9.31
353250,Neves Paulista,SP,6.05,7.38,9.79,10.15,10.84,10.72
130300,Nhamunda,AM,0.26,0.18,3.88,6.41,7.2,8.85
353260,Nhandeara,SP,5.43,9.02,13.39,10.58,11.41,10.31
431267,Nicolau Vergueiro,RS,0.76,2.1,6.84,8.82,13.02,11.4
292260,Nilo Pecanha,BA,,0.3,2.13,4.57,5.84,6.83
330320,Nilopolis,RJ,4.04,5.74,9.2,8.79,9.59,9.75
210720,Nina Rodrigues,MA,,0.18,4.42,4.14,7.31,8.98
314465,Ninheira,MG,,0.2,2.86,4.94,5.84,7.92
500580,Nioaque,MS,1.22,2.35,7.27,5.59,8.51,9.38
353270,Nipoa,SP,4.32,3.16,5.87,9.29,10.05,10.66
521460,Niquelandia,GO,1,1.32,5.65,7.17,8.82,10.73
240820,Nisia Floresta,RN,0.41,1.94,5.16,7.58,7.71,9.56
330330,Niteroi,RJ,21.37,25.11,33.68,9.55,9.86,9.68
510590,Nobres,MT,2.64,2.36,7.28,8.57,8.21,9.86
431270,Nonoai,RS,2.8,4.72,9.49,8.85,9.57,10
292265,Nordestina,BA,,0.13,2.85,2.33,6.27,9.64
140040,Normandia,RR,0.39,0.47,3.91,6.93,5.2,7.52
510600,Nortelandia,MT,2.82,2.19,10.21,8.63,8.67,9.44
280445,Nossa Senhora Aparecida,SE,0.16,,4.55,5.78,5.19,8.34
280450,Nossa Senhora da Gloria,SE,0.2,0.61,4.44,5.68,5.89,8.21
280460,Nossa Senhora das Dores,SE,0.75,0.46,4.52,6.4,7.44,9.38
411640,Nossa Senhora das Gracas,PR,1.32,0.76,5.45,10.14,10.44,9.69
280470,Nossa Senhora de Lourdes,SE,,0.52,3.95,6.28,6.98,9.3
220675,Nossa Senhora de Nazare,PI,0.28,,2.32,4.58,6.77,9.56
510610,Nossa Senhora do Livramento,MT,1.38,1.73,3.89,8.16,6.27,8.25
280480,Nossa Senhora do Socorro,SE,0.83,1.03,2.48,5.69,7.37,9.28
220680,Nossa Senhora dos Remedios,PI,0.35,0.39,1.41,2.76,3.93,7.45
411650,Nova Alianca do Ivai,PR,1.32,5.66,8.16,8.74,11.67,11
353280,Nova Alianca,SP,4.22,4.1,8.43,10.57,10.75,11.05
500600,Nova Alvorada do Sul,MS,2.03,2.94,7.08,6.66,9.12,10.27
431275,Nova Alvorada,RS,2.44,3.6,5.78,9.96,9.77,9.35
411660,Nova America da Colina,PR,1.26,1.27,4.56,9.58,9.56,11.87
521470,Nova America,GO,0.2,0.31,6.59,7.89,9.43,10.94
500620,Nova Andradina,MS,3.55,5.8,10.51,8.37,9.68,10.11
431280,Nova Araca,RS,0.63,3.29,6.92,11.45,9.57,11.08
521480,Nova Aurora,GO,1.07,4.77,7.61,10.01,10.37,10.38
411670,Nova Aurora,PR,2,2.51,7.61,9.32,10.87,11.2
510615,Nova Bandeirantes,MT,2.37,0.37,2.3,8.25,6.92,8.23
431290,Nova Bassano,RS,1.63,2.03,7.07,11.5,11.63,10.45
314467,Nova Belem,MG,,0.35,1.97,6.88,6.65,8.65
431295,Nova Boa Vista,RS,2.82,0.28,7.52,9.93,11.54,10.87
110014,Nova Brasilandia D'Oeste,RO,,0.86,4.76,7.61,7.13,9.44
510620,Nova Brasilandia,MT,1.47,1.76,6.55,8.46,8.37,8.66
431300,Nova Brescia,RS,3.58,3.41,6.18,11.36,11.79,9.88
353282,Nova Campina,SP,,1.03,2.39,6.21,8.94,10.48
292270,Nova Canaa,BA,0.69,0.43,2.18,5.46,6.54,7.12
510621,Nova Canaa do Norte,MT,0.61,1.06,5.01,7.19,7.29,8.69
353284,Nova Canaa Paulista,SP,0.38,0.61,3.01,10.59,11.35,11.73
431301,Nova Candelaria,RS,1.23,1.04,4.04,10.04,9.98,10.78
411680,Nova Cantu,PR,1.61,1.34,4.04,7.13,9.14,10.45
353286,Nova Castilho,SP,,1.21,3.84,8.5,12.59,10.76
210725,Nova Colinas,MA,,0.48,3.23,3.48,5.7,8.53
521483,Nova Crixas,GO,0.75,0.49,4.21,6.62,7.19,9.07
240830,Nova Cruz,RN,0.97,1.24,2.94,6.6,7.51,9.07
314470,Nova Era,MG,2.45,3.48,5.34,7.98,10.02,9.82
421140,Nova Erechim,SC,3.1,4.07,7.48,10.32,9.36,12.03
150495,Nova Esperanca do Piria,PA,,0.17,2.6,5.86,3.71,6.53
411695,Nova Esperanca do Sudoeste,PR,0.81,0.99,3.86,7.19,10.28,11.64
431303,Nova Esperanca do Sul,RS,2.97,1.73,4.71,11.22,10.6,11.43
411690,Nova Esperanca,PR,2.79,4.13,10.42,9.9,9.23,9.45
353290,Nova Europa,SP,4.06,3.25,8.16,9.93,11.02,11.73
292273,Nova Fatima,BA,0.24,0.15,2.22,3.76,7.97,9.14
411700,Nova Fatima,PR,3.63,4,7.96,9.32,10.12,11.31
251010,Nova Floresta,PB,0.71,0.75,3.87,6.52,7.43,9.57
330340,Nova Friburgo,RJ,5.53,7.14,11.77,8.44,8.75,9.03
521486,Nova Gloria,GO,1.35,1.28,4.2,8.25,8.88,9.91
353300,Nova Granada,SP,5.06,5.51,7.3,9.67,10.43,9.85
510880,Nova Guarita,MT,,1.12,5.04,7.6,8.43,9.4
353310,Nova Guataporanga,SP,4.16,5.41,8.48,10.88,10.97,10.33
431306,Nova Hartz,RS,0.65,0.74,2.82,8.91,9.46,9.51
292275,Nova Ibia,BA,0.17,0.24,3.31,3.26,5.98,8.12
521487,Nova Iguacu de Goias,GO,,,5.07,5.7,7.89,9.85
330350,Nova Iguacu,RJ,3.03,3.79,6.5,8.1,8.5,9.25
353320,Nova Independencia,SP,2.28,2.68,3.96,10.21,12.12,10.67
210730,Nova Iorque,MA,,0.86,5.48,7.09,6.56,10.08
150497,Nova Ipixuna,PA,,0.58,2.64,3.27,5.65,7.73
353325,Novais,SP,0.82,0.77,3.13,8.37,11.07,10.94
421145,Nova Itaberaba,SC,,2.73,4.18,9.84,10.57,9.34
292280,Nova Itarana,BA,0.24,0.34,1.7,3.75,4.99,6.98
510618,Nova Lacerda,MT,,1.91,3.41,5.46,6.74,8.13
411705,Nova Laranjeiras,PR,0.1,0.69,4.29,8.02,7.51,9.98
314480,Nova Lima,MG,5.91,8.57,18.96,8.5,9.55,9.77
411710,Nova Londrina,PR,2.94,6.13,10.25,9.85,10.63,11.8
353330,Nova Luzitania,SP,3.01,2.88,4.65,9.51,10.61,9.81
110033,Nova Mamore,RO,0.96,0.25,3.49,7.97,5.78,7.7
510885,Nova Marilandia,MT,1.61,1.45,6.91,6.7,9.38,8.15
510890,Nova Maringa,MT,0.58,2.08,4.71,7.88,6.39,8.94
314490,Nova Modica,MG,0.23,1.67,4.22,7.72,8.06,8.91
510895,Nova Monte Verde,MT,,1.68,6.56,6.04,9.17,9.33
510622,Nova Mutum,MT,3.16,5.26,12.04,8.94,8.65,9.11
510617,Nova Nazare,MT,0.6,0.62,6.34,4.24,7.21,5.81
353340,Nova Odessa,SP,4.46,5.41,9.56,10.18,10.3,10.61
510623,Nova Olimpia,MT,1.36,2.04,7.28,6.53,8.11,7.15
411720,Nova Olimpia,PR,1.23,3.65,6.96,9.62,10.67,10.42
230920,Nova Olinda,CE,1.35,0.93,5.2,5.73,7.48,9.88
210735,Nova Olinda do Maranhao,MA,0.05,0.54,2.09,4.65,4.66,9.59
130310,Nova Olinda do Norte,AM,0.31,0.91,4.05,5.88,5.05,6.99
251020,Nova Olinda,PB,1.56,1.04,4.6,5.94,6.36,7.99
171488,Nova Olinda,TO,0.18,0.68,4.42,7.36,7.28,9.44
431308,Nova Padua,RS,0.26,1.03,4.88,11.18,9.7,12
431310,Nova Palma,RS,3.55,4.51,8.32,11.03,10.81,9.45
251030,Nova Palmeira,PB,1.17,0.17,2.8,6.84,7.48,9.38
431320,Nova Petropolis,RS,3.15,5.3,9.81,10.5,10.94,10.14
314500,Nova Ponte,MG,3.36,3.05,7.26,9.14,9.63,8.97
314505,Nova Porteirinha,MG,,0.71,2.1,7.69,8.33,9.53
411725,Nova Prata do Iguacu,PR,0.58,1.63,6.76,9.07,10.1,11.21
431330,Nova Prata,RS,4.5,5.73,9.28,11.46,10.85,10.76
431333,Nova Ramada,RS,0.34,2.4,3.64,9.15,9.93,10.7
292285,Nova Redencao,BA,0.26,0.17,1.62,5.14,6.32,7.51
314510,Nova Resende,MG,1.71,2.5,4.22,8.45,7.21,8.65
431335,Nova Roma do Sul,RS,2.43,1.13,5.73,11.04,11.63,10.04
521490,Nova Roma,GO,0.31,,3.07,6.45,8.5,8.5
171500,Nova Rosalandia,TO,,0.85,7.17,7.01,9.77,10.69
230930,Nova Russas,CE,0.26,2.36,4.95,5.87,7.62,9.87
411721,Nova Santa Barbara,PR,2.5,2.43,5.39,8.83,10.44,10.39
510619,Nova Santa Helena,MT,,1.05,3.83,6.12,7.73,10.46
220795,Nova Santa Rita,PI,,,3.7,3.81,3.06,9.11
431337,Nova Santa Rita,RS,1.28,2.2,3.87,9.94,9.92,9.53
411722,Nova Santa Rosa,PR,1.29,3.53,6.51,10.7,11.63,11.1
314520,Nova Serrana,MG,1.73,1.54,3.87,8.29,7.66,8.7
292290,Nova Soure,BA,0.08,0.67,2.24,3.85,6.24,8.52
411727,Nova Tebas,PR,0.65,1.36,4.67,7.94,9.41,10.51
150500,Nova Timboteua,PA,0.6,1.29,1.97,5.48,6.54,8.72
421150,Nova Trento,SC,1.81,3.95,6.81,10.16,10.33,9.74
510624,Nova Ubirata,MT,0.32,0.4,4.53,6,7.21,8.49
313660,Nova Uniao,MG,0.49,0.72,4.03,7.44,8.87,9.32
110143,Nova Uniao,RO,1.17,0.1,2.85,4.78,6.66,8.7
320390,Nova Venecia,ES,1.26,2.56,6.98,9.25,10,9.52
521500,Nova Veneza,GO,1.48,1.36,5.31,7.27,8.78,9.86
421160,Nova Veneza,SC,3.41,3.93,8.68,10.59,9.53,10.62
292300,Nova Vicosa,BA,1.05,1,4.05,4.76,7.89,9.38
510625,Nova Xavantina,MT,1.94,3.16,7.37,8.15,9.12,9.78
171510,Novo Acordo,TO,,0.56,7.66,7.68,6.75,9.07
130320,Novo Airao,AM,0.51,1.78,5.95,6.07,6.29,7.37
171515,Novo Alegre,TO,,1.85,8.71,7.89,9.17,11.04
130330,Novo Aripuana,AM,0.2,0.8,3.49,2.79,4.65,7.58
431349,Novo Barreiro,RS,0.09,0.85,3.32,11.4,10.69,10.82
521520,Novo Brasil,GO,0.5,0.89,4.66,8.31,9.66,10.98
431339,Novo Cabrais,RS,0.78,1.38,1.57,7.31,9.41,10.91
314530,Novo Cruzeiro,MG,0.56,0.79,4.25,6.69,7.53,7.88
521523,Novo Gama,GO,0.88,1.28,3.23,8.22,7.83,9.05
431340,Novo Hamburgo,RS,4.37,5.55,9.58,9.68,9.73,9.55
292303,Novo Horizonte,BA,0.08,0.26,1.35,6.09,7.22,8.66
510627,Novo Horizonte do Norte,MT,0.76,1.17,4.16,8.44,7.9,9.08
110050,Novo Horizonte do Oeste,RO,,0.53,4.25,5.82,6.54,8.8
500625,Novo Horizonte do Sul,MS,0.68,1.85,7.46,5.4,7.89,9.1
421165,Novo Horizonte,SC,0.91,0.39,6.08,6.46,10.95,9.16
353350,Novo Horizonte,SP,4.04,7.09,9.37,9.54,10.3,9.46
411729,Novo Itacolomi,PR,0.12,1.47,3.79,8.95,11.22,9.83
171525,Novo Jardim,TO,,,1.92,4.84,7.06,9.72
270560,Novo Lino,AL,0.31,0.33,1.61,5.59,4.56,8.11
431342,Novo Machado,RS,1.11,1.81,3.19,9.58,11.19,11.3
510626,Novo Mundo,MT,,,4.31,3.87,8.25,9.85
230940,Novo Oriente,CE,0.33,1.22,2,5.43,7.38,10.04
314535,Novo Oriente de Minas,MG,,0.29,2.8,6.16,4.95,8.44
220690,Novo Oriente do Piaui,PI,,0.28,2.27,4.56,5.95,8.85
521525,Novo Planalto,GO,,0.9,4.95,7.94,8.31,9.12
150503,Novo Progresso,PA,,0.28,4.18,4.33,6.43,8.52
150506,Novo Repartimento,PA,0.13,0.36,2.32,5.02,5.1,6.82
314537,Novorizonte,MG,,0.35,3.74,7.29,8.22,9.79
510631,Novo Santo Antonio,MT,,0.92,5.59,2.27,3.12,10.26
220695,Novo Santo Antonio,PI,,0.17,2.62,2.61,3.76,7.96
510628,Novo Sao Joaquim,MT,1.44,0.56,3.43,6.9,7.9,8.46
431344,Novo Tiradentes,RS,0.77,1.65,4.68,9.91,10.73,10.83
292305,Novo Triunfo,BA,,,1.19,2.7,8.52,7.26
431346,Novo Xingu,RS,,0.41,2.27,8.3,10.82,11.41
353360,Nuporanga,SP,3.86,4.65,8.92,9.17,10.43,10.15
150510,Obidos,PA,0.61,0.78,1.99,7.62,6.59,8.89
230945,Ocara,CE,,0.16,2.51,5.32,8.47,9.97
353370,Ocaucu,SP,3.41,4.49,5.07,9.68,10.31,10.58
150520,Oeiras do Para,PA,0.27,0.39,2.49,5.1,5.19,7.46
220700,Oeiras,PI,0.48,1.37,6.51,6,6.62,9.23
160050,Oiapoque,AP,0.92,1.76,5.73,5.32,6.26,8.55
314540,Olaria,MG,,0.34,4.89,7.25,8.91,8.95
353380,Oleo,SP,1.95,1.91,10.17,10.18,10.18,8.78
210740,Olho D'Agua das Cunhas,MA,0.18,0.67,3.92,6.38,6.82,9.27
270570,Olho D'Agua das Flores,AL,0.86,0.73,2.52,5.9,5.91,8.66
240840,Olho-D'Agua do Borges,RN,2.92,0.92,3.93,6.24,8.9,9.77
270580,Olho D'Agua do Casado,AL,0.41,,2.44,5.34,5.58,7.93
220710,Olho D'Agua do Piaui,PI,,0.77,3.14,2.26,7.59,10.2
270590,Olho D'Agua Grande,AL,,,1.16,4.23,4.98,9.34
251040,Olho D'Agua,PB,0.8,2.46,3.83,6.67,6.25,9.39
314545,Olhos-D'Agua,MG,,0.21,2.84,8.3,7.25,8.98
353390,Olimpia,SP,5.83,7.54,13.17,10.01,10.57,10.43
314550,Olimpio Noronha,MG,2.04,4.82,6.09,8.63,8.54,10.72
210745,Olinda Nova do Maranhao,MA,,0.1,2.37,6.03,7.36,9.61
260960,Olinda,PE,8.62,9.31,11.79,8.52,8.96,9.63
292310,Olindina,BA,,0.61,2.52,2.78,6.65,7.11
251050,Olivedos,PB,0.47,0.3,2.84,4.55,7.59,8.32
171550,Oliveira de Fatima,TO,,4.15,7.74,5.1,6.55,10.88
292320,Oliveira dos Brejinhos,BA,0.07,0.28,2.84,5.35,7.67,8.7
314570,Oliveira Fortes,MG,0.35,1.32,3.19,6.2,9.26,10.3
314560,Oliveira,MG,3.28,3.68,7.34,8.42,8.66,9.1
270600,Olivenca,AL,,0.23,1.3,5.92,5.23,9.08
314580,Onca de Pitangui,MG,1.13,0.61,3.56,8.14,8.94,8.5
353400,Onda Verde,SP,2.52,2.69,6.46,9.62,9.2,9.33
314585,Oratorios,MG,0.63,0.17,3.85,7.28,8.3,8.36
353410,Oriente,SP,3.5,6.53,9.38,9.81,10.72,11.39
353420,Orindiuva,SP,3.51,3.59,9.46,9.99,10.49,11.38
150530,Oriximina,PA,2.01,1.77,4.67,7.06,7.17,9.32
314587,Orizania,MG,,0.25,2.38,7.13,5.65,8.22
521530,Orizona,GO,1.35,2.18,6.72,7.46,8.36,9.58
353430,Orlandia,SP,5.48,7.8,11.26,9.85,10.44,10.25
421170,Orleans,SC,4.18,3.3,7.35,10.37,9.83,10.07
260970,Orobo,PE,0.38,1.15,2.85,7.45,7.9,9.95
260980,Oroco,PE,1.13,0.94,3.69,7.3,7.36,10.18
230950,Oros,CE,0.4,1.47,2.59,6.3,8.27,9.25
411730,Ortigueira,PR,0.88,0.67,3.76,6.48,7.03,8.68
353440,Osasco,SP,4.63,6.91,14.19,9.48,10.25,10.09
353450,Oscar Bressane,SP,3.72,4.79,7.23,9.15,10.02,12.03
431350,Osorio,RS,5.47,5.93,11.78,10.17,10.38,10.11
353460,Osvaldo Cruz,SP,7.47,9.21,12.56,10.37,11.28,10.8
421175,Otacilio Costa,SC,2.14,2.37,7.83,10.35,10.05,9.88
150540,Ourem,PA,0.17,0.63,1.91,6.21,6.16,8.43
292330,Ouricangas,BA,,0.26,2.34,5.45,6.65,8.54
260990,Ouricuri,PE,1.45,2.21,3.59,4.41,6.14,7.86
150543,Ourilandia do Norte,PA,0.26,0.35,3.58,4.68,6.46,7.72
353470,Ourinhos,SP,7.56,9.02,14.41,10,10.41,11.29
411740,Ourizona,PR,1.65,3.24,5.64,9.89,9.89,10.98
270610,Ouro Branco,AL,0.15,,1.78,5.42,6.58,8.27
314590,Ouro Branco,MG,7.23,7.55,14,9.02,10.19,9.34
240850,Ouro Branco,RN,1,2.71,4.5,6.85,9.17,8.67
353475,Ouroeste,SP,2.73,4.8,13.22,9.94,11.19,12.21
314600,Ouro Fino,MG,4.19,6.73,9.58,8.88,9.44,9.38
292335,Ourolandia,BA,0.7,0.42,2.09,3.08,5.48,7.87
110015,Ouro Preto do Oeste,RO,1.73,2.15,6.2,7.37,7.87,9.17
314610,Ouro Preto,MG,4.25,5.83,11.82,8.36,9.89,10.2
421180,Ouro,SC,2.75,2.65,7.38,9.75,10.74,10.98
251060,Ouro Velho,PB,0.94,3.31,4.28,7.01,9.05,6.98
521540,Ouro Verde de Goias,GO,1.63,1.59,4.95,7.75,7.9,10.11
314620,Ouro Verde de Minas,MG,0.24,0.14,4.17,6.93,7.76,8.18
411745,Ouro Verde do Oeste,PR,0.89,1.8,4.57,9.6,10.69,10.19
421185,Ouro Verde,SC,0.6,1,6.96,6.87,11.52,9.63
353480,Ouro Verde,SP,2.43,2.07,5.12,8.95,10.51,10.78
521550,Ouvidor,GO,1.2,3.2,9.39,9.59,10.38,10.49
353490,Pacaembu,SP,4.61,6.46,7.52,9.78,11.35,11.15
150548,Pacaja,PA,0.63,0.06,2,4.75,4.77,6.55
230960,Pacajus,CE,1.21,0.96,3.58,5.56,8.02,9.91
140045,Pacaraima,RR,0.81,2.26,4.56,7.56,7.26,8.52
230970,Pacatuba,CE,0.38,0.82,2.71,6.22,8.81,9.77
280490,Pacatuba,SE,0.36,0.51,3.87,5.4,5.12,8.48
210750,Paco do Lumiar,MA,1.9,2.48,5.98,8.71,9.61,9.84
230980,Pacoti,CE,0.33,0.51,5.48,6.52,8.06,9.28
230990,Pacuja,CE,0.57,0.93,4.83,4.39,7.95,9.99
521560,Padre Bernardo,GO,1.53,0.21,2.85,6.94,7.98,8.61
314625,Padre Carvalho,MG,,,3.47,6.03,7.79,9.53
220720,Padre Marcos,PI,0.14,,2.65,3.87,5.97,9.2
314630,Padre Paraiso,MG,1.18,1.48,3,6.12,8.01,8.41
220730,Paes Landim,PI,,0.32,7.05,6.69,7.02,8.88
421187,Paial,SC,0.67,,4.8,8.99,9.68,9.56
411750,Paicandu,PR,0.83,1.71,4.04,8.45,10.32,10.33
431360,Paim Filho,RS,2.64,2.88,4.67,10.49,10.83,8.14
314640,Paineiras,MG,1.93,1.88,6.76,7.83,9.45,9.59
421189,Painel,SC,1.02,1.62,5.87,7.94,7.38,10.7
314650,Pains,MG,5.1,3.15,6.07,8.53,9.06,9
314655,Pai Pedro,MG,,0.3,4.16,4.96,7.14,8.62
314660,Paiva,MG,1.88,2,6.17,7.39,7.77,9.43
220735,Pajeu do Piaui,PI,,0.39,2.42,5.11,6.03,10.1
270620,Palestina,AL,,0.41,2.87,6.18,6.75,9.77
521565,Palestina de Goias,GO,0.64,0.26,5.19,7.97,8.97,11.01
150549,Palestina do Para,PA,0.05,0.54,1.85,6.7,6.7,8.36
353500,Palestina,SP,3.48,5.1,6.11,9.82,10.7,9.8
231000,Palhano,CE,0.32,1.13,3.83,5.59,9.29,10.33
421190,Palhoca,SC,2.5,2.59,8.16,9.59,9.72,9.83
231010,Palmacia,CE,1.21,0.93,4.06,6.84,9.25,9.06
314670,Palma,MG,3.69,3.49,8.4,7.55,9.23,8.45
431365,Palmares do Sul,RS,1.64,2.89,6.5,9.98,10.01,9.91
353510,Palmares Paulista,SP,1.45,2.23,4.69,8,9.84,10.46
261000,Palmares,PE,2.52,3.93,5.51,6.62,6.78,8.79
292340,Palmas de Monte Alto,BA,0.63,0.32,2.85,6.19,6.72,8.7
421200,Palma Sola,SC,1.6,1.08,7.56,8.43,9.74,10.77
411760,Palmas,PR,6.42,6.32,10.53,9.65,7.82,8.23
172100,Palmas,TO,3.55,9.71,20.81,6.31,9.72,10.35
431370,Palmeira das Missoes,RS,4.75,6.71,11.65,9.91,10.15,10.56
353520,Palmeira D'Oeste,SP,3.69,5.2,9.53,9.87,10.98,11.04
220740,Palmeira do Piaui,PI,0.51,,2.89,6.83,7.01,8.43
270630,Palmeira dos Indios,AL,1.62,2.93,6.59,7.08,7.16,9.72
220750,Palmeirais,PI,,0.23,1.62,5.77,5.93,8.67
210760,Palmeirandia,MA,,0.38,1.23,3.23,6.67,9.49
171570,Palmeirante,TO,,0.15,4.18,3.29,4.17,7.49
411770,Palmeira,PR,2.69,4.28,8.54,9.9,9.65,10.66
292350,Palmeiras,BA,0.89,1.01,7.87,5.62,8.3,9.12
421205,Palmeira,SC,,1.51,4.79,6.71,8.72,8.66
521570,Palmeiras de Goias,GO,1.08,1.54,6.07,8.3,9.47,9.22
171380,Palmeiras do Tocantins,TO,,0.5,4.3,2.69,7.5,8.44
261010,Palmeirina,PE,1,0.66,3.87,6.59,6.72,8.17
171575,Palmeiropolis,TO,3.34,1.21,5.77,7.51,8.65,9.66
521580,Palmelo,GO,0.79,3.43,8.1,7.67,9.31,9.82
521590,Palminopolis,GO,0.78,1.35,4.76,7.88,9.74,11.35
411780,Palmital,PR,1.17,2.35,5.42,8.51,8.57,9.39
353530,Palmital,SP,3.42,6.76,11.04,9.66,10.57,11.42
431380,Palmitinho,RS,3.54,4.82,9.31,9.39,10.58,10.64
421210,Palmitos,SC,1.66,3.4,7.6,9.5,10.31,11.39
314675,Palmopolis,MG,0.14,0.7,3.54,5.98,7.28,7.97
411790,Palotina,PR,5,4.41,15.28,10.26,11.32,10.56
521600,Panama,GO,1.69,1.49,5.01,9.7,9.68,9.9
431390,Panambi,RS,4.46,6.26,9.77,10.39,10.95,10.88
320400,Pancas,ES,1.79,2.22,4.07,8.12,7.85,8.87
261020,Panelas,PE,0.91,0.56,2.56,5.68,6.82,9.45
353540,Panorama,SP,3.47,3.35,8.5,9.53,9.95,9.72
431395,Pantano Grande,RS,0.83,1.88,2.9,10.01,10.13,9.48
270640,Pao de Acucar,AL,0.74,0.51,2.62,5.61,6.72,10.37
314690,Papagaios,MG,3.97,3.53,6.65,7.24,7.95,9.14
421220,Papanduva,SC,2.52,2.11,5.33,9.83,9.43,9.31
220755,Paqueta,PI,,,1.05,2.56,4.11,7.24
330360,Paracambi,RJ,2.28,2.9,6.53,8.44,9.25,9.17
314700,Paracatu,MG,4.14,3.83,8.57,8.33,8.84,10.23
231020,Paracuru,CE,0.5,1.86,5.37,5.93,7.66,10
314710,Para de Minas,MG,4.88,5.51,9.2,8.83,9.11,9.23
150550,Paragominas,PA,0.72,1.24,4.88,3.78,6.42,8.52
314720,Paraguacu,MG,4.6,5.58,8.06,9.28,8.78,8.64
353550,Paraguacu Paulista,SP,5.3,7.3,10.27,9.71,10.22,10.34
330370,Paraiba do Sul,RJ,3.18,4.23,6.77,8.77,7.93,9.03
210770,Paraibano,MA,0.95,0.03,3.57,6.61,6.8,9.2
353560,Paraibuna,SP,3.04,4.56,7.39,8.82,10.02,9.71
231025,Paraipaba,CE,0.28,1.05,2.88,5.48,8.47,9.42
431400,Parai,RS,2.77,2.82,8.74,10.93,10.79,10.84
411800,Paraiso do Norte,PR,4.22,5.92,7.55,8.6,10.52,10.29
